iteration,backup,model,layer,depth,velocity,state_type
2,0,1,1,-5.0,4.5,iteration
2,0,1,2,2.77,4.742,iteration
2,0,1,3,4.2,5.614,iteration
2,0,1,4,5.38,5.848,iteration
2,0,1,5,9.18,6.075,iteration
2,0,1,6,19.79,6.34,iteration
2,0,1,7,21.29,6.59,iteration
2,0,1,8,26.95,6.88,iteration
2,0,1,9,45.0,8.1,iteration
4,0,1,1,-5.0,4.5,iteration
4,0,1,2,2.77,4.733,iteration
4,0,1,3,4.2,5.625,iteration
4,0,1,4,5.38,5.845,iteration
4,0,1,5,9.18,6.091,iteration
4,0,1,6,19.79,6.34,iteration
4,0,1,7,21.29,6.59,iteration
4,0,1,8,26.95,6.88,iteration
4,0,1,9,45.0,8.1,iteration
6,0,1,1,-5.0,4.5,iteration
6,0,1,2,2.77,4.725,iteration
6,0,1,3,4.2,5.632,iteration
6,0,1,4,5.38,5.847,iteration
6,0,1,5,9.18,6.1,iteration
6,0,1,6,19.79,6.34,iteration
6,0,1,7,21.29,6.59,iteration
6,0,1,8,26.95,6.88,iteration
6,0,1,9,45.0,8.1,iteration
8,0,1,1,-5.0,4.5,iteration
8,0,1,2,2.77,4.717,iteration
8,0,1,3,4.2,5.642,iteration
8,0,1,4,5.38,5.849,iteration
8,0,1,5,9.18,6.105,iteration
8,0,1,6,19.79,6.34,iteration
8,0,1,7,21.29,6.59,iteration
8,0,1,8,26.95,6.88,iteration
8,0,1,9,45.0,8.1,iteration
