iteration,backup,attempt,data_variance,mean_squared_residual,rms_residual,step_length,better,accepted,final,status
0,0,0,0.043333,0.030974,0.175994,,True,True,False,accepted
1,0,0,0.027025,0.019317,0.138985,5.249,True,True,False,accepted
2,0,0,0.002817,0.001876,0.043314,3.29,True,True,False,accepted
3,0,0,0.002418,0.001728,0.041572,1.012,True,True,False,accepted
4,0,0,0.00233,0.001552,0.039397,1.73,True,True,False,accepted
5,0,0,0.002145,0.001533,0.039158,0.467,True,True,False,accepted
6,0,0,0.002206,0.001469,0.038331,1.217,True,True,False,accepted
7,0,0,0.002041,0.001459,0.038192,0.328,True,True,False,accepted
8,0,0,0.002136,0.001423,0.037721,0.94,True,True,True,accepted
