iteration,backup,model,mean_change,std_change,rms_change,mean_abs_change,min_change,max_change,max_abs_change,n_layers
2,0,1,-0.001666666666666668,0.026791375063213496,0.02684316590038432,0.014333333333333333,-0.068,0.039,0.068,9
4,0,1,-0.0017777777777777779,0.004916588197741686,0.005228129047119374,0.002888888888888889,-0.014,0.005,0.014,9
6,0,1,-0.0014444444444444444,0.002985561965009867,0.0033166247903554,0.0016666666666666666,-0.009,0.001,0.009,9
8,0,1,-0.0015555555555555555,0.005079613089183316,0.005312459150169742,0.0026666666666666666,-0.015,0.003,0.015,9
