iteration,backup,model,layer,depth,velocity,state_type
2,0,1,1,-5.0,4.5,iteration
2,0,1,2,2.23,4.616,iteration
2,0,1,3,3.86,5.718,iteration
2,0,1,4,6.0,6.089,iteration
2,0,1,5,8.72,6.322,iteration
2,0,1,6,18.9,6.76,iteration
2,0,1,7,22.38,6.92,iteration
2,0,1,8,27.87,6.95,iteration
2,0,1,9,45.0,8.1,iteration
4,0,1,1,-5.0,4.5,iteration
4,0,1,2,2.23,4.612,iteration
4,0,1,3,3.86,5.723,iteration
4,0,1,4,6.0,6.085,iteration
4,0,1,5,8.72,6.308,iteration
4,0,1,6,18.9,6.76,iteration
4,0,1,7,22.38,6.92,iteration
4,0,1,8,27.87,6.95,iteration
4,0,1,9,45.0,8.1,iteration
6,0,1,1,-5.0,4.5,iteration
6,0,1,2,2.23,4.608,iteration
6,0,1,3,3.86,5.724,iteration
6,0,1,4,6.0,6.085,iteration
6,0,1,5,8.72,6.299,iteration
6,0,1,6,18.9,6.76,iteration
6,0,1,7,22.38,6.92,iteration
6,0,1,8,27.87,6.95,iteration
6,0,1,9,45.0,8.1,iteration
8,0,1,1,-5.0,4.5,iteration
8,0,1,2,2.23,4.604,iteration
8,0,1,3,3.86,5.727,iteration
8,0,1,4,6.0,6.088,iteration
8,0,1,5,8.72,6.284,iteration
8,0,1,6,18.9,6.76,iteration
8,0,1,7,22.38,6.92,iteration
8,0,1,8,27.87,6.95,iteration
8,0,1,9,45.0,8.1,iteration
