iteration,backup,attempt,data_variance,mean_squared_residual,rms_residual,step_length,better,accepted,final,status
0,0,0,0.017709,0.012101,0.110003,,True,True,False,accepted
1,0,0,0.001787,0.001221,0.034945,6.793,True,True,False,accepted
2,0,0,0.001524,0.000973,0.031191,1.047,True,True,False,accepted
3,0,0,0.001414,0.000966,0.031082,0.291,True,True,False,accepted
4,0,0,0.001445,0.000923,0.030373,0.662,True,True,False,accepted
5,0,0,0.001345,0.000919,0.030318,0.173,True,True,False,accepted
6,0,0,0.001425,0.00091,0.030167,0.416,True,True,False,accepted
7,0,0,0.001331,0.000909,0.030157,0.098,True,True,False,accepted
8,0,0,0.001417,0.000905,0.030084,0.324,True,True,True,accepted
