iteration,backup,model,layer,depth,velocity,state_type
2,0,1,1,-5.0,4.5,iteration
2,0,1,2,2.11,4.764,iteration
2,0,1,3,4.45,5.841,iteration
2,0,1,4,6.11,5.975,iteration
2,0,1,5,9.26,6.242,iteration
2,0,1,6,19.9,6.34,iteration
2,0,1,7,22.3,6.76,iteration
2,0,1,8,26.48,7.04,iteration
2,0,1,9,45.0,8.1,iteration
4,0,1,1,-5.0,4.5,iteration
4,0,1,2,2.11,4.761,iteration
4,0,1,3,4.45,5.81,iteration
4,0,1,4,6.11,6.029,iteration
4,0,1,5,9.26,6.238,iteration
4,0,1,6,19.9,6.34,iteration
4,0,1,7,22.3,6.76,iteration
4,0,1,8,26.48,7.04,iteration
4,0,1,9,45.0,8.1,iteration
6,0,1,1,-5.0,4.5,iteration
6,0,1,2,2.11,4.76,iteration
6,0,1,3,4.45,5.813,iteration
6,0,1,4,6.11,6.028,iteration
6,0,1,5,9.26,6.237,iteration
6,0,1,6,19.9,6.34,iteration
6,0,1,7,22.3,6.76,iteration
6,0,1,8,26.48,7.04,iteration
6,0,1,9,45.0,8.1,iteration
8,0,1,1,-5.0,4.5,iteration
8,0,1,2,2.11,4.758,iteration
8,0,1,3,4.45,5.814,iteration
8,0,1,4,6.11,6.029,iteration
8,0,1,5,9.26,6.234,iteration
8,0,1,6,19.9,6.34,iteration
8,0,1,7,22.3,6.76,iteration
8,0,1,8,26.48,7.04,iteration
8,0,1,9,45.0,8.1,iteration
