iteration,backup,model,layer,depth,velocity,state_type
2,0,1,1,-5.0,4.5,iteration
2,0,1,2,0.82,4.65,iteration
2,0,1,3,3.35,5.748,iteration
2,0,1,4,6.14,6.156,iteration
2,0,1,5,9.71,6.393,iteration
2,0,1,6,19.17,6.66,iteration
2,0,1,7,22.26,6.9,iteration
2,0,1,8,27.12,7.13,iteration
2,0,1,9,45.0,8.1,iteration
4,0,1,1,-5.0,4.5,iteration
4,0,1,2,0.82,4.534,iteration
4,0,1,3,3.35,5.775,iteration
4,0,1,4,6.14,6.174,iteration
4,0,1,5,9.71,6.418,iteration
4,0,1,6,19.17,6.66,iteration
4,0,1,7,22.26,6.9,iteration
4,0,1,8,27.12,7.13,iteration
4,0,1,9,45.0,8.1,iteration
6,0,1,1,-5.0,4.5,iteration
6,0,1,2,0.82,4.501,iteration
6,0,1,3,3.35,5.779,iteration
6,0,1,4,6.14,6.173,iteration
6,0,1,5,9.71,6.418,iteration
6,0,1,6,19.17,6.66,iteration
6,0,1,7,22.26,6.9,iteration
6,0,1,8,27.12,7.13,iteration
6,0,1,9,45.0,8.1,iteration
8,0,1,1,-5.0,4.5,iteration
8,0,1,2,0.82,4.501,iteration
8,0,1,3,3.35,5.772,iteration
8,0,1,4,6.14,6.163,iteration
8,0,1,5,9.71,6.398,iteration
8,0,1,6,19.17,6.66,iteration
8,0,1,7,22.26,6.9,iteration
8,0,1,8,27.12,7.13,iteration
8,0,1,9,45.0,8.1,iteration
