iteration,backup,model,layer,depth,velocity,state_type
2,0,1,1,-5.0,4.5,iteration
2,0,1,2,2.73,4.668,iteration
2,0,1,3,4.58,5.065,iteration
2,0,1,4,5.81,6.019,iteration
2,0,1,5,9.75,6.291,iteration
2,0,1,6,19.13,6.6,iteration
2,0,1,7,22.66,7.01,iteration
2,0,1,8,27.34,7.25,iteration
2,0,1,9,45.0,8.1,iteration
4,0,1,1,-5.0,4.5,iteration
4,0,1,2,2.73,4.657,iteration
4,0,1,3,4.58,5.239,iteration
4,0,1,4,5.81,6.003,iteration
4,0,1,5,9.75,6.299,iteration
4,0,1,6,19.13,6.6,iteration
4,0,1,7,22.66,7.01,iteration
4,0,1,8,27.34,7.25,iteration
4,0,1,9,45.0,8.1,iteration
6,0,1,1,-5.0,4.5,iteration
6,0,1,2,2.73,4.589,iteration
6,0,1,3,4.58,5.434,iteration
6,0,1,4,5.81,5.996,iteration
6,0,1,5,9.75,6.295,iteration
6,0,1,6,19.13,6.6,iteration
6,0,1,7,22.66,7.01,iteration
6,0,1,8,27.34,7.25,iteration
6,0,1,9,45.0,8.1,iteration
8,0,1,1,-5.0,4.5,iteration
8,0,1,2,2.73,4.525,iteration
8,0,1,3,4.58,5.554,iteration
8,0,1,4,5.81,5.99,iteration
8,0,1,5,9.75,6.287,iteration
8,0,1,6,19.13,6.6,iteration
8,0,1,7,22.66,7.01,iteration
8,0,1,8,27.34,7.25,iteration
8,0,1,9,45.0,8.1,iteration
