iteration,backup,model,layer,depth,velocity,state_type
2,0,1,1,-5.0,4.5,iteration
2,0,1,2,2.3,4.781,iteration
2,0,1,3,3.85,5.83,iteration
2,0,1,4,4.87,6.022,iteration
2,0,1,5,10.29,6.395,iteration
2,0,1,6,19.12,6.54,iteration
2,0,1,7,22.28,6.84,iteration
2,0,1,8,26.95,7.0,iteration
2,0,1,9,45.0,8.1,iteration
4,0,1,1,-5.0,4.5,iteration
4,0,1,2,2.3,4.795,iteration
4,0,1,3,3.85,5.844,iteration
4,0,1,4,4.87,5.995,iteration
4,0,1,5,10.29,6.39,iteration
4,0,1,6,19.12,6.54,iteration
4,0,1,7,22.28,6.84,iteration
4,0,1,8,26.95,7.0,iteration
4,0,1,9,45.0,8.1,iteration
6,0,1,1,-5.0,4.5,iteration
6,0,1,2,2.3,4.808,iteration
6,0,1,3,3.85,5.843,iteration
6,0,1,4,4.87,5.985,iteration
6,0,1,5,10.29,6.38,iteration
6,0,1,6,19.12,6.54,iteration
6,0,1,7,22.28,6.84,iteration
6,0,1,8,26.95,7.0,iteration
6,0,1,9,45.0,8.1,iteration
8,0,1,1,-5.0,4.5,iteration
8,0,1,2,2.3,4.82,iteration
8,0,1,3,3.85,5.84,iteration
8,0,1,4,4.87,5.979,iteration
8,0,1,5,10.29,6.37,iteration
8,0,1,6,19.12,6.54,iteration
8,0,1,7,22.28,6.84,iteration
8,0,1,8,26.95,7.0,iteration
8,0,1,9,45.0,8.1,iteration
