iteration,backup,model,layer,depth,velocity,state_type
2,0,1,1,-5.0,4.5,iteration
2,0,1,2,2.0,4.819,iteration
2,0,1,3,4.5,5.772,iteration
2,0,1,4,6.2,6.036,iteration
2,0,1,5,9.74,6.279,iteration
2,0,1,6,20.4,6.46,iteration
2,0,1,7,22.74,6.81,iteration
2,0,1,8,27.35,7.07,iteration
2,0,1,9,45.0,8.1,iteration
4,0,1,1,-5.0,4.5,iteration
4,0,1,2,2.0,4.779,iteration
4,0,1,3,4.5,5.788,iteration
4,0,1,4,6.2,6.056,iteration
4,0,1,5,9.74,6.317,iteration
4,0,1,6,20.4,6.46,iteration
4,0,1,7,22.74,6.81,iteration
4,0,1,8,27.35,7.07,iteration
4,0,1,9,45.0,8.1,iteration
6,0,1,1,-5.0,4.5,iteration
6,0,1,2,2.0,4.768,iteration
6,0,1,3,4.5,5.799,iteration
6,0,1,4,6.2,6.066,iteration
6,0,1,5,9.74,6.329,iteration
6,0,1,6,20.4,6.46,iteration
6,0,1,7,22.74,6.81,iteration
6,0,1,8,27.35,7.07,iteration
6,0,1,9,45.0,8.1,iteration
8,0,1,1,-5.0,4.5,iteration
8,0,1,2,2.0,4.729,iteration
8,0,1,3,4.5,5.799,iteration
8,0,1,4,6.2,6.07,iteration
8,0,1,5,9.74,6.335,iteration
8,0,1,6,20.4,6.46,iteration
8,0,1,7,22.74,6.81,iteration
8,0,1,8,27.35,7.07,iteration
8,0,1,9,45.0,8.1,iteration
