iteration,backup,model,mean_change,std_change,rms_change,mean_abs_change,min_change,max_change,max_abs_change,n_layers
2,0,1,0.015222222222222224,0.03296387847251317,0.036308860259354515,0.02033333333333333,-0.023,0.096,0.096,9
4,0,1,0.0044444444444444444,0.029955934715701293,0.030283842409957015,0.018666666666666668,-0.064,0.05,0.064,9
6,0,1,0.0023333333333333322,0.03478185989532155,0.03486003761074021,0.018777777777777775,-0.074,0.072,0.074,9
8,0,1,0.009555555555555557,0.022261631721722026,0.0242257897474755,0.009555555555555557,0.0,0.072,0.072,9
