iteration,backup,model,layer,depth,velocity,state_type
2,0,1,1,-5.0,4.5,iteration
2,0,1,2,2.04,4.657,iteration
2,0,1,3,3.43,4.886,iteration
2,0,1,4,5.62,5.996,iteration
2,0,1,5,9.43,6.268,iteration
2,0,1,6,18.9,6.47,iteration
2,0,1,7,22.51,6.71,iteration
2,0,1,8,27.52,7.05,iteration
2,0,1,9,45.0,8.1,iteration
4,0,1,1,-5.0,4.5,iteration
4,0,1,2,2.04,4.593,iteration
4,0,1,3,3.43,4.936,iteration
4,0,1,4,5.62,6.012,iteration
4,0,1,5,9.43,6.304,iteration
4,0,1,6,18.9,6.47,iteration
4,0,1,7,22.51,6.71,iteration
4,0,1,8,27.52,7.05,iteration
4,0,1,9,45.0,8.1,iteration
6,0,1,1,-5.0,4.5,iteration
6,0,1,2,2.04,4.518,iteration
6,0,1,3,3.43,5.008,iteration
6,0,1,4,5.62,6.022,iteration
6,0,1,5,9.43,6.319,iteration
6,0,1,6,18.9,6.47,iteration
6,0,1,7,22.51,6.71,iteration
6,0,1,8,27.52,7.05,iteration
6,0,1,9,45.0,8.1,iteration
8,0,1,1,-5.0,4.5,iteration
8,0,1,2,2.04,4.501,iteration
8,0,1,3,3.43,5.08,iteration
8,0,1,4,5.62,6.028,iteration
8,0,1,5,9.43,6.326,iteration
8,0,1,6,18.9,6.47,iteration
8,0,1,7,22.51,6.71,iteration
8,0,1,8,27.52,7.05,iteration
8,0,1,9,45.0,8.1,iteration
