iteration,backup,attempt,data_variance,mean_squared_residual,rms_residual,step_length,better,accepted,final,status
0,0,0,0.01801,0.012306,0.110933,,True,True,False,accepted
1,0,0,0.001744,0.001192,0.034521,6.688,True,True,False,accepted
2,0,0,0.001474,0.000941,0.030683,1.212,True,True,False,accepted
3,0,0,0.001359,0.000928,0.03047,0.439,True,True,False,accepted
4,0,0,0.001425,0.00091,0.030165,0.629,True,True,False,accepted
5,0,0,0.00133,0.000909,0.03015,0.164,True,True,False,accepted
6,0,0,0.001412,0.000902,0.030031,0.417,True,True,False,accepted
7,0,0,0.001319,0.000901,0.030016,0.134,True,True,False,accepted
8,0,0,0.001407,0.000898,0.029974,0.296,True,True,True,accepted
