iteration,backup,model,layer,depth,velocity,state_type
2,0,1,1,-5.0,4.5,iteration
2,0,1,2,2.1,4.569,iteration
2,0,1,3,3.58,5.578,iteration
2,0,1,4,5.4,5.858,iteration
2,0,1,5,9.49,6.029,iteration
2,0,1,6,19.2,6.21,iteration
2,0,1,7,21.94,6.52,iteration
2,0,1,8,27.27,6.87,iteration
2,0,1,9,45.0,8.1,iteration
4,0,1,1,-5.0,4.5,iteration
4,0,1,2,2.1,4.557,iteration
4,0,1,3,3.58,5.583,iteration
4,0,1,4,5.4,5.863,iteration
4,0,1,5,9.49,6.05,iteration
4,0,1,6,19.2,6.21,iteration
4,0,1,7,21.94,6.52,iteration
4,0,1,8,27.27,6.87,iteration
4,0,1,9,45.0,8.1,iteration
6,0,1,1,-5.0,4.5,iteration
6,0,1,2,2.1,4.549,iteration
6,0,1,3,3.58,5.59,iteration
6,0,1,4,5.4,5.863,iteration
6,0,1,5,9.49,6.062,iteration
6,0,1,6,19.2,6.21,iteration
6,0,1,7,21.94,6.52,iteration
6,0,1,8,27.27,6.87,iteration
6,0,1,9,45.0,8.1,iteration
8,0,1,1,-5.0,4.5,iteration
8,0,1,2,2.1,4.541,iteration
8,0,1,3,3.58,5.593,iteration
8,0,1,4,5.4,5.864,iteration
8,0,1,5,9.49,6.07,iteration
8,0,1,6,19.2,6.21,iteration
8,0,1,7,21.94,6.52,iteration
8,0,1,8,27.27,6.87,iteration
8,0,1,9,45.0,8.1,iteration
