iteration,backup,model,mean_change,std_change,rms_change,mean_abs_change,min_change,max_change,max_abs_change,n_layers
2,0,1,0.009333333333333334,0.020182500670960803,0.02223610677354389,0.011777777777777778,-0.011,0.059,0.059,9
4,0,1,0.0021111111111111113,0.008130114724411875,0.008399735445569436,0.0047777777777777775,-0.012,0.021,0.021,9
6,0,1,0.001111111111111111,0.004976487928124154,0.005099019513592784,0.0028888888888888888,-0.008,0.011,0.011,9
8,0,1,0.0005555555555555556,0.003975231959999626,0.004013864859597432,0.0023333333333333335,-0.008,0.008,0.008,9
