iteration,backup,model,layer,depth,velocity,state_type
2,0,1,1,-5.0,4.5,iteration
2,0,1,2,2.22,4.61,iteration
2,0,1,3,4.13,5.229,iteration
2,0,1,4,5.45,5.532,iteration
2,0,1,5,8.29,5.622,iteration
2,0,1,6,9.13,5.83,iteration
2,0,1,7,12.91,5.971,iteration
2,0,1,8,15.68,6.321,iteration
2,0,1,9,18.74,6.602,iteration
2,0,1,10,22.46,6.85,iteration
2,0,1,11,27.48,7.04,iteration
2,0,1,12,45.0,8.1,iteration
4,0,1,1,-5.0,4.5,iteration
4,0,1,2,2.22,4.501,iteration
4,0,1,3,4.13,5.127,iteration
4,0,1,4,5.45,5.646,iteration
4,0,1,5,8.29,5.647,iteration
4,0,1,6,9.13,5.917,iteration
4,0,1,7,12.91,5.99,iteration
4,0,1,8,15.68,6.421,iteration
4,0,1,9,18.74,6.64,iteration
4,0,1,10,22.46,6.85,iteration
4,0,1,11,27.48,7.04,iteration
4,0,1,12,45.0,8.1,iteration
6,0,1,1,-5.0,4.5,iteration
6,0,1,2,2.22,4.501,iteration
6,0,1,3,4.13,5.028,iteration
6,0,1,4,5.45,5.727,iteration
6,0,1,5,8.29,5.728,iteration
6,0,1,6,9.13,6.009,iteration
6,0,1,7,12.91,6.043,iteration
6,0,1,8,15.68,6.556,iteration
6,0,1,9,18.74,6.622,iteration
6,0,1,10,22.46,6.85,iteration
6,0,1,11,27.48,7.04,iteration
6,0,1,12,45.0,8.1,iteration
8,0,1,1,-5.0,4.499,iteration
8,0,1,2,2.22,4.5,iteration
8,0,1,3,4.13,4.89,iteration
8,0,1,4,5.45,5.794,iteration
8,0,1,5,8.29,5.795,iteration
8,0,1,6,9.13,6.09,iteration
8,0,1,7,12.91,6.166,iteration
8,0,1,8,15.68,6.641,iteration
8,0,1,9,18.74,6.642,iteration
8,0,1,10,22.46,6.85,iteration
8,0,1,11,27.48,7.04,iteration
8,0,1,12,45.0,8.1,iteration
