iteration,backup,parameter,mean,std,rms,mean_abs,min,max,n_events
1,0,origin_time,-0.5791219512195122,0.09540496359791543,0.5869278843805384,0.5791219512195122,-0.832,-0.405,41
1,0,x,-0.01404878048780488,0.38855667579310854,0.38881056896204014,0.3226829268292683,-0.87,0.679,41
1,0,y,-0.07114634146341463,0.35587059589575604,0.3629127759211975,0.297390243902439,-0.922,0.435,41
1,0,z,1.4974878048780487,0.4520142519850679,1.5642207675888011,1.4974878048780487,0.483,2.0,41
2,0,origin_time,0.025463414634146343,0.0312980148680669,0.040347877509383255,0.030682926829268292,-0.027,0.105,41
2,0,x,0.09582926829268293,0.063100733418885,0.11473862130735317,0.09841463414634147,-0.032,0.217,41
2,0,y,-0.08334146341463414,0.11000257419517843,0.13800857166733715,0.12353658536585364,-0.229,0.209,41
2,0,z,-0.05739024390243903,0.11845712984930722,0.1316272453077898,0.10207317073170732,-0.356,0.194,41
3,0,origin_time,-0.02626829268292683,0.022935779259833318,0.034872240689862576,0.028219512195121952,-0.102,0.02,41
3,0,x,0.02551219512195122,0.1005303308074464,0.10371701650257359,0.0651219512195122,-0.221,0.302,41
3,0,y,0.014853658536585365,0.05100624589951167,0.05312502510759809,0.03997560975609756,-0.07,0.181,41
3,0,z,0.44002439024390244,0.3948341107539622,0.591198307697502,0.47573170731707326,-0.362,1.324,41
4,0,origin_time,0.025121951219512197,0.02343771728037297,0.03435751772742385,0.02834146341463415,-0.025,0.07,41
4,0,x,0.0908048780487805,0.07088266481535942,0.11519495669854861,0.09841463414634147,-0.053,0.212,41
4,0,y,-0.0997560975609756,0.08770092762748971,0.13282594515875681,0.12009756097560974,-0.238,0.102,41
4,0,z,-0.09714634146341464,0.1593430967648587,0.18662163365039292,0.13173170731707318,-0.493,0.128,41
5,0,origin_time,0.01380487804878049,0.008258682089969117,0.016086655581719837,0.013902439024390246,-0.002,0.038,41
5,0,x,-0.0007560975609756095,0.027955348096741595,0.027965571167628732,0.017097560975609757,-0.084,0.098,41
5,0,y,-0.0018536585365853651,0.017409782749810462,0.01750818623861003,0.012829268292682928,-0.036,0.058,41
5,0,z,-0.02958536585365853,0.13297404397553536,0.13622551245600964,0.09368292682926829,-0.401,0.208,41
6,0,origin_time,0.013829268292682925,0.020766885505798548,0.024950194290264578,0.019146341463414634,-0.022,0.061,41
6,0,x,0.0991219512195122,0.05891630902698738,0.1153095515684925,0.10136585365853658,-0.02,0.194,41
6,0,y,-0.1013170731707317,0.06017553146051659,0.11783990793631427,0.10439024390243903,-0.205,0.029,41
6,0,z,-0.0819268292682927,0.13024711789216203,0.1538711053874987,0.10700000000000001,-0.388,0.091,41
7,0,origin_time,0.03275609756097561,0.004177643680615805,0.03302142689446265,0.03275609756097561,0.021,0.048,41
7,0,x,0.008585365853658536,0.014439065589921444,0.016798664290687503,0.010634146341463415,-0.02,0.061,41
7,0,y,-0.011,0.012982164124900502,0.017015774603756764,0.013731707317073173,-0.055,0.031,41
7,0,z,-0.06846341463414635,0.07439876000834489,0.10110595746120177,0.0848048780487805,-0.227,0.167,41
8,0,origin_time,0.001219512195121951,0.016761617296555627,0.0168059223010891,0.01302439024390244,-0.026,0.039,41
8,0,x,0.08739024390243902,0.04363757501968972,0.09767954075919291,0.08739024390243902,0.003,0.179,41
8,0,y,-0.09460975609756098,0.03803713079942685,0.10196974682861915,0.09460975609756098,-0.162,-0.019,41
8,0,z,-0.06995121951219511,0.09933607681527076,0.12149415322678159,0.08585365853658537,-0.289,0.066,41
