iteration,backup,model,layer,depth,velocity,state_type
2,0,1,1,-5.0,4.5,iteration
2,0,1,2,2.12,4.593,iteration
2,0,1,3,4.09,4.885,iteration
2,0,1,4,5.79,5.999,iteration
2,0,1,5,8.98,6.233,iteration
2,0,1,6,19.92,6.55,iteration
2,0,1,7,22.73,6.82,iteration
2,0,1,8,26.12,6.97,iteration
2,0,1,9,45.0,8.1,iteration
4,0,1,1,-5.0,4.5,iteration
4,0,1,2,2.12,4.531,iteration
4,0,1,3,4.09,4.994,iteration
4,0,1,4,5.79,6.004,iteration
4,0,1,5,8.98,6.281,iteration
4,0,1,6,19.92,6.55,iteration
4,0,1,7,22.73,6.82,iteration
4,0,1,8,26.12,6.97,iteration
4,0,1,9,45.0,8.1,iteration
6,0,1,1,-5.0,4.5,iteration
6,0,1,2,2.12,4.501,iteration
6,0,1,3,4.09,5.138,iteration
6,0,1,4,5.79,6.005,iteration
6,0,1,5,8.98,6.297,iteration
6,0,1,6,19.92,6.55,iteration
6,0,1,7,22.73,6.82,iteration
6,0,1,8,26.12,6.97,iteration
6,0,1,9,45.0,8.1,iteration
8,0,1,1,-5.0,4.5,iteration
8,0,1,2,2.12,4.501,iteration
8,0,1,3,4.09,5.264,iteration
8,0,1,4,5.79,6.015,iteration
8,0,1,5,8.98,6.31,iteration
8,0,1,6,19.92,6.55,iteration
8,0,1,7,22.73,6.82,iteration
8,0,1,8,26.12,6.97,iteration
8,0,1,9,45.0,8.1,iteration
