iteration,backup,model,mean_change,std_change,rms_change,mean_abs_change,min_change,max_change,max_abs_change,n_layers
2,0,1,0.022111111111111113,0.06867062196447368,0.07214260568870212,0.036111111111111115,-0.054,0.2,0.2,9
4,0,1,0.016111111111111114,0.05036410636432005,0.052878266907219175,0.02188888888888889,-0.026,0.156,0.156,9
6,0,1,-0.00011111111111111121,0.008372500548348668,0.00837323779138698,0.0054444444444444445,-0.015,0.015,0.015,9
8,0,1,-0.00011111111111111121,0.009242948596926854,0.009243616415908032,0.006111111111111111,-0.016,0.015,0.016,9
