iteration,backup,model,layer,depth,velocity,state_type
2,0,1,1,-5.0,4.5,iteration
2,0,1,2,2.91,4.752,iteration
2,0,1,3,3.46,5.42,iteration
2,0,1,4,4.48,5.926,iteration
2,0,1,5,9.99,6.251,iteration
2,0,1,6,20.34,6.59,iteration
2,0,1,7,22.44,6.79,iteration
2,0,1,8,26.19,7.05,iteration
2,0,1,9,45.0,8.1,iteration
4,0,1,1,-5.0,4.5,iteration
4,0,1,2,2.91,4.764,iteration
4,0,1,3,3.46,5.576,iteration
4,0,1,4,4.48,5.9,iteration
4,0,1,5,9.99,6.253,iteration
4,0,1,6,20.34,6.59,iteration
4,0,1,7,22.44,6.79,iteration
4,0,1,8,26.19,7.05,iteration
4,0,1,9,45.0,8.1,iteration
6,0,1,1,-5.0,4.5,iteration
6,0,1,2,2.91,4.779,iteration
6,0,1,3,3.46,5.585,iteration
6,0,1,4,4.48,5.886,iteration
6,0,1,5,9.99,6.243,iteration
6,0,1,6,20.34,6.59,iteration
6,0,1,7,22.44,6.79,iteration
6,0,1,8,26.19,7.05,iteration
6,0,1,9,45.0,8.1,iteration
8,0,1,1,-5.0,4.5,iteration
8,0,1,2,2.91,4.791,iteration
8,0,1,3,3.46,5.601,iteration
8,0,1,4,4.48,5.874,iteration
8,0,1,5,9.99,6.228,iteration
8,0,1,6,20.34,6.59,iteration
8,0,1,7,22.44,6.79,iteration
8,0,1,8,26.19,7.05,iteration
8,0,1,9,45.0,8.1,iteration
