iteration,backup,model,layer,depth,velocity,state_type
2,0,1,1,-5.0,4.5,iteration
2,0,1,2,2.37,4.666,iteration
2,0,1,3,4.2,5.104,iteration
2,0,1,4,5.54,5.999,iteration
2,0,1,5,9.39,6.27,iteration
2,0,1,6,18.88,6.44,iteration
2,0,1,7,23.03,6.66,iteration
2,0,1,8,26.75,6.93,iteration
2,0,1,9,45.0,8.1,iteration
4,0,1,1,-5.0,4.5,iteration
4,0,1,2,2.37,4.626,iteration
4,0,1,3,4.2,5.269,iteration
4,0,1,4,5.54,5.998,iteration
4,0,1,5,9.39,6.287,iteration
4,0,1,6,18.88,6.44,iteration
4,0,1,7,23.03,6.66,iteration
4,0,1,8,26.75,6.93,iteration
4,0,1,9,45.0,8.1,iteration
6,0,1,1,-5.0,4.5,iteration
6,0,1,2,2.37,4.534,iteration
6,0,1,3,4.2,5.441,iteration
6,0,1,4,5.54,6.0,iteration
6,0,1,5,9.39,6.3,iteration
6,0,1,6,18.88,6.44,iteration
6,0,1,7,23.03,6.66,iteration
6,0,1,8,26.75,6.93,iteration
6,0,1,9,45.0,8.1,iteration
8,0,1,1,-5.0,4.5,iteration
8,0,1,2,2.37,4.501,iteration
8,0,1,3,4.2,5.556,iteration
8,0,1,4,5.54,5.997,iteration
8,0,1,5,9.39,6.3,iteration
8,0,1,6,18.88,6.44,iteration
8,0,1,7,23.03,6.66,iteration
8,0,1,8,26.75,6.93,iteration
8,0,1,9,45.0,8.1,iteration
