iteration,backup,model,mean_change,std_change,rms_change,mean_abs_change,min_change,max_change,max_abs_change,n_layers
2,0,1,0.00011111111111111121,0.028219159938848656,0.02821937868439582,0.015888888888888886,-0.071,0.039,0.071,9
4,0,1,0.0006666666666666665,0.01664665465224503,0.016659998666133068,0.009333333333333334,-0.038,0.027,0.038,9
6,0,1,-0.0003333333333333333,0.006548960901462834,0.006557438524302,0.003666666666666667,-0.012,0.015,0.015,9
8,0,1,-0.0003333333333333333,0.005557777333511022,0.005567764362830022,0.0032222222222222222,-0.009,0.013,0.013,9
