iteration,backup,model,layer,depth,velocity,state_type
2,0,1,1,-5.0,4.5,iteration
2,0,1,2,1.66,4.682,iteration
2,0,1,3,4.3,4.993,iteration
2,0,1,4,5.54,6.016,iteration
2,0,1,5,9.74,6.329,iteration
2,0,1,6,19.09,6.56,iteration
2,0,1,7,22.99,6.89,iteration
2,0,1,8,26.38,7.21,iteration
2,0,1,9,45.0,8.1,iteration
4,0,1,1,-5.0,4.5,iteration
4,0,1,2,1.66,4.695,iteration
4,0,1,3,4.3,5.122,iteration
4,0,1,4,5.54,5.997,iteration
4,0,1,5,9.74,6.332,iteration
4,0,1,6,19.09,6.56,iteration
4,0,1,7,22.99,6.89,iteration
4,0,1,8,26.38,7.21,iteration
4,0,1,9,45.0,8.1,iteration
6,0,1,1,-5.0,4.5,iteration
6,0,1,2,1.66,4.648,iteration
6,0,1,3,4.3,5.305,iteration
6,0,1,4,5.54,5.979,iteration
6,0,1,5,9.74,6.319,iteration
6,0,1,6,19.09,6.56,iteration
6,0,1,7,22.99,6.89,iteration
6,0,1,8,26.38,7.21,iteration
6,0,1,9,45.0,8.1,iteration
8,0,1,1,-5.0,4.5,iteration
8,0,1,2,1.66,4.568,iteration
8,0,1,3,4.3,5.49,iteration
8,0,1,4,5.54,5.964,iteration
8,0,1,5,9.74,6.304,iteration
8,0,1,6,19.09,6.56,iteration
8,0,1,7,22.99,6.89,iteration
8,0,1,8,26.38,7.21,iteration
8,0,1,9,45.0,8.1,iteration
