iteration,backup,model,layer,depth,velocity,state_type
2,0,1,1,-5.0,4.5,iteration
2,0,1,2,1.86,4.501,iteration
2,0,1,3,3.61,5.594,iteration
2,0,1,4,5.96,6.079,iteration
2,0,1,5,8.97,6.347,iteration
2,0,1,6,18.75,6.5,iteration
2,0,1,7,22.97,6.86,iteration
2,0,1,8,27.05,7.05,iteration
2,0,1,9,45.0,8.1,iteration
4,0,1,1,-5.0,4.5,iteration
4,0,1,2,1.86,4.501,iteration
4,0,1,3,3.61,5.644,iteration
4,0,1,4,5.96,6.113,iteration
4,0,1,5,8.97,6.377,iteration
4,0,1,6,18.75,6.5,iteration
4,0,1,7,22.97,6.86,iteration
4,0,1,8,27.05,7.05,iteration
4,0,1,9,45.0,8.1,iteration
6,0,1,1,-5.0,4.5,iteration
6,0,1,2,1.86,4.501,iteration
6,0,1,3,3.61,5.699,iteration
6,0,1,4,5.96,6.146,iteration
6,0,1,5,8.97,6.374,iteration
6,0,1,6,18.75,6.5,iteration
6,0,1,7,22.97,6.86,iteration
6,0,1,8,27.05,7.05,iteration
6,0,1,9,45.0,8.1,iteration
8,0,1,1,-5.0,4.5,iteration
8,0,1,2,1.86,4.501,iteration
8,0,1,3,3.61,5.725,iteration
8,0,1,4,5.96,6.158,iteration
8,0,1,5,8.97,6.357,iteration
8,0,1,6,18.75,6.5,iteration
8,0,1,7,22.97,6.86,iteration
8,0,1,8,27.05,7.05,iteration
8,0,1,9,45.0,8.1,iteration
