iteration,backup,model,mean_change,std_change,rms_change,mean_abs_change,min_change,max_change,max_abs_change,n_layers
2,0,1,0.001333333333333333,0.01935056703159999,0.019396448701301538,0.01,-0.023,0.051,0.051,9
4,0,1,-0.00011111111111111121,0.009194738162478755,0.009195409482755814,0.005,-0.014,0.022,0.022,9
6,0,1,-0.00033333333333333327,0.005011098792790969,0.005022173057773121,0.0027777777777777775,-0.009,0.011,0.011,9
8,0,1,-0.00044444444444444436,0.003467663674294941,0.0034960294939005055,0.002,-0.006,0.007,0.007,9
