iteration,backup,attempt,data_variance,mean_squared_residual,rms_residual,step_length,better,accepted,final,status
0,0,0,0.020754,0.014181,0.119086,,True,True,False,accepted
1,0,0,0.001801,0.001231,0.035081,6.908,True,True,False,accepted
2,0,0,0.001443,0.000921,0.030352,1.222,True,True,False,accepted
3,0,0,0.001338,0.000914,0.03024,0.412,True,True,False,accepted
4,0,0,0.001394,0.00089,0.02984,0.609,True,True,False,accepted
5,0,0,0.001309,0.000895,0.02991,0.224,True,True,False,accepted
6,0,0,0.001378,0.00088,0.029659,0.418,True,True,False,accepted
7,0,0,0.001296,0.000886,0.029758,0.171,True,True,False,accepted
8,0,0,0.001371,0.000875,0.029585,0.307,True,True,True,accepted
