iteration,backup,attempt,data_variance,mean_squared_residual,rms_residual,step_length,better,accepted,final,status
0,0,0,0.094536,0.067573,0.259948,,True,True,False,accepted
1,0,0,0.042463,0.030352,0.174217,12.075,True,True,False,accepted
2,0,0,0.016924,0.011184,0.105756,1.859,True,True,False,accepted
3,0,0,0.014108,0.010084,0.100418,2.515,True,True,False,accepted
4,0,0,0.008242,0.005447,0.073803,1.155,True,True,False,accepted
5,0,0,0.007545,0.005393,0.073437,0.6,True,True,False,accepted
6,0,0,0.004392,0.002903,0.053877,1.309,True,True,False,accepted
7,0,0,0.003976,0.002842,0.05331,0.688,True,True,False,accepted
8,0,0,0.002852,0.001885,0.043413,1.268,True,True,True,accepted
