iteration,backup,model,layer,depth,velocity,state_type
2,0,1,1,-5.0,4.5,iteration
2,0,1,2,1.67,4.62,iteration
2,0,1,3,4.27,5.171,iteration
2,0,1,4,6.06,5.473,iteration
2,0,1,5,8.76,5.825,iteration
2,0,1,6,10.0,5.961,iteration
2,0,1,7,13.5,6.188,iteration
2,0,1,8,15.55,6.444,iteration
2,0,1,9,18.91,6.48,iteration
2,0,1,10,22.95,6.76,iteration
2,0,1,11,27.57,7.04,iteration
2,0,1,12,45.0,8.1,iteration
4,0,1,1,-5.0,4.5,iteration
4,0,1,2,1.67,4.501,iteration
4,0,1,3,4.27,5.132,iteration
4,0,1,4,6.06,5.576,iteration
4,0,1,5,8.76,5.904,iteration
4,0,1,6,10.0,5.997,iteration
4,0,1,7,13.5,6.223,iteration
4,0,1,8,15.55,6.491,iteration
4,0,1,9,18.91,6.492,iteration
4,0,1,10,22.95,6.76,iteration
4,0,1,11,27.57,7.04,iteration
4,0,1,12,45.0,8.1,iteration
6,0,1,1,-5.0,4.5,iteration
6,0,1,2,1.67,4.501,iteration
6,0,1,3,4.27,4.998,iteration
6,0,1,4,6.06,5.683,iteration
6,0,1,5,8.76,5.985,iteration
6,0,1,6,10.0,6.04,iteration
6,0,1,7,13.5,6.283,iteration
6,0,1,8,15.55,6.548,iteration
6,0,1,9,18.91,6.549,iteration
6,0,1,10,22.95,6.76,iteration
6,0,1,11,27.57,7.04,iteration
6,0,1,12,45.0,8.1,iteration
8,0,1,1,-5.0,4.5,iteration
8,0,1,2,1.67,4.501,iteration
8,0,1,3,4.27,4.88,iteration
8,0,1,4,6.06,5.767,iteration
8,0,1,5,8.76,6.062,iteration
8,0,1,6,10.0,6.083,iteration
8,0,1,7,13.5,6.372,iteration
8,0,1,8,15.55,6.606,iteration
8,0,1,9,18.91,6.607,iteration
8,0,1,10,22.95,6.76,iteration
8,0,1,11,27.57,7.04,iteration
8,0,1,12,45.0,8.1,iteration
