iteration,backup,model,layer,depth,velocity,state_type
2,0,1,1,-5.0,4.5,iteration
2,0,1,2,2.29,4.847,iteration
2,0,1,3,4.92,5.31,iteration
2,0,1,4,5.95,6.117,iteration
2,0,1,5,9.51,6.396,iteration
2,0,1,6,18.74,6.65,iteration
2,0,1,7,23.23,6.73,iteration
2,0,1,8,27.09,7.02,iteration
2,0,1,9,45.0,8.1,iteration
4,0,1,1,-5.0,4.5,iteration
4,0,1,2,2.29,4.87,iteration
4,0,1,3,4.92,5.51,iteration
4,0,1,4,5.95,6.082,iteration
4,0,1,5,9.51,6.367,iteration
4,0,1,6,18.74,6.65,iteration
4,0,1,7,23.23,6.73,iteration
4,0,1,8,27.09,7.02,iteration
4,0,1,9,45.0,8.1,iteration
6,0,1,1,-5.0,4.5,iteration
6,0,1,2,2.29,4.887,iteration
6,0,1,3,4.92,5.669,iteration
6,0,1,4,5.95,6.057,iteration
6,0,1,5,9.51,6.351,iteration
6,0,1,6,18.74,6.65,iteration
6,0,1,7,23.23,6.73,iteration
6,0,1,8,27.09,7.02,iteration
6,0,1,9,45.0,8.1,iteration
8,0,1,1,-5.0,4.5,iteration
8,0,1,2,2.29,4.921,iteration
8,0,1,3,4.92,5.82,iteration
8,0,1,4,5.95,6.029,iteration
8,0,1,5,9.51,6.318,iteration
8,0,1,6,18.74,6.65,iteration
8,0,1,7,23.23,6.73,iteration
8,0,1,8,27.09,7.02,iteration
8,0,1,9,45.0,8.1,iteration
