iteration,backup,model,layer,depth,velocity,state_type
2,0,1,1,-5.0,4.5,iteration
2,0,1,2,2.37,4.64,iteration
2,0,1,3,3.31,4.646,iteration
2,0,1,4,5.72,5.222,iteration
2,0,1,5,7.76,5.39,iteration
2,0,1,6,10.99,5.391,iteration
2,0,1,7,12.2,5.716,iteration
2,0,1,8,16.28,6.092,iteration
2,0,1,9,19.47,6.362,iteration
2,0,1,10,23.19,6.52,iteration
2,0,1,11,27.59,6.89,iteration
2,0,1,12,45.0,8.1,iteration
4,0,1,1,-5.0,4.5,iteration
4,0,1,2,2.37,4.562,iteration
4,0,1,3,3.31,4.563,iteration
4,0,1,4,5.72,5.332,iteration
4,0,1,5,7.76,5.485,iteration
4,0,1,6,10.99,5.486,iteration
4,0,1,7,12.2,5.786,iteration
4,0,1,8,16.28,6.16,iteration
4,0,1,9,19.47,6.381,iteration
4,0,1,10,23.19,6.52,iteration
4,0,1,11,27.59,6.89,iteration
4,0,1,12,45.0,8.1,iteration
6,0,1,1,-5.0,4.5,iteration
6,0,1,2,2.37,4.501,iteration
6,0,1,3,3.31,4.502,iteration
6,0,1,4,5.72,5.415,iteration
6,0,1,5,7.76,5.573,iteration
6,0,1,6,10.99,5.574,iteration
6,0,1,7,12.2,5.869,iteration
6,0,1,8,16.28,6.219,iteration
6,0,1,9,19.47,6.378,iteration
6,0,1,10,23.19,6.52,iteration
6,0,1,11,27.59,6.89,iteration
6,0,1,12,45.0,8.1,iteration
8,0,1,1,-5.0,4.499,iteration
8,0,1,2,2.37,4.5,iteration
8,0,1,3,3.31,4.501,iteration
8,0,1,4,5.72,5.487,iteration
8,0,1,5,7.76,5.649,iteration
8,0,1,6,10.99,5.65,iteration
8,0,1,7,12.2,5.946,iteration
8,0,1,8,16.28,6.279,iteration
8,0,1,9,19.47,6.378,iteration
8,0,1,10,23.19,6.52,iteration
8,0,1,11,27.59,6.89,iteration
8,0,1,12,45.0,8.1,iteration
