iteration,backup,model,layer,depth,velocity,state_type
2,0,1,1,-5.0,4.5,iteration
2,0,1,2,2.44,4.501,iteration
2,0,1,3,3.73,4.619,iteration
2,0,1,4,6.2,5.81,iteration
2,0,1,5,10.01,5.923,iteration
2,0,1,6,12.72,6.229,iteration
2,0,1,7,19.02,6.47,iteration
2,0,1,8,22.94,6.78,iteration
2,0,1,9,27.3,6.96,iteration
2,0,1,10,45.0,8.1,iteration
4,0,1,1,-5.0,4.5,iteration
4,0,1,2,2.44,4.501,iteration
4,0,1,3,3.73,4.502,iteration
4,0,1,4,6.2,5.905,iteration
4,0,1,5,10.01,5.988,iteration
4,0,1,6,12.72,6.339,iteration
4,0,1,7,19.02,6.47,iteration
4,0,1,8,22.94,6.78,iteration
4,0,1,9,27.3,6.96,iteration
4,0,1,10,45.0,8.1,iteration
6,0,1,1,-5.0,4.5,iteration
6,0,1,2,2.44,4.501,iteration
6,0,1,3,3.73,4.502,iteration
6,0,1,4,6.2,5.968,iteration
6,0,1,5,10.01,6.03,iteration
6,0,1,6,12.72,6.425,iteration
6,0,1,7,19.02,6.47,iteration
6,0,1,8,22.94,6.78,iteration
6,0,1,9,27.3,6.96,iteration
6,0,1,10,45.0,8.1,iteration
8,0,1,1,-5.0,4.499,iteration
8,0,1,2,2.44,4.5,iteration
8,0,1,3,3.73,4.501,iteration
8,0,1,4,6.2,6.009,iteration
8,0,1,5,10.01,6.085,iteration
8,0,1,6,12.72,6.472,iteration
8,0,1,7,19.02,6.473,iteration
8,0,1,8,22.94,6.78,iteration
8,0,1,9,27.3,6.96,iteration
8,0,1,10,45.0,8.1,iteration
