iteration,backup,model,layer,depth,velocity,state_type
2,0,1,1,-5.0,4.5,iteration
2,0,1,2,1.77,4.861,iteration
2,0,1,3,3.99,5.875,iteration
2,0,1,4,5.42,6.074,iteration
2,0,1,5,8.84,6.37,iteration
2,0,1,6,18.76,6.5,iteration
2,0,1,7,22.43,6.81,iteration
2,0,1,8,26.69,7.04,iteration
2,0,1,9,45.0,8.1,iteration
4,0,1,1,-5.0,4.5,iteration
4,0,1,2,1.77,4.877,iteration
4,0,1,3,3.99,5.876,iteration
4,0,1,4,5.42,6.066,iteration
4,0,1,5,8.84,6.353,iteration
4,0,1,6,18.76,6.5,iteration
4,0,1,7,22.43,6.81,iteration
4,0,1,8,26.69,7.04,iteration
4,0,1,9,45.0,8.1,iteration
6,0,1,1,-5.0,4.5,iteration
6,0,1,2,1.77,4.89,iteration
6,0,1,3,3.99,5.875,iteration
6,0,1,4,5.42,6.062,iteration
6,0,1,5,8.84,6.339,iteration
6,0,1,6,18.76,6.5,iteration
6,0,1,7,22.43,6.81,iteration
6,0,1,8,26.69,7.04,iteration
6,0,1,9,45.0,8.1,iteration
8,0,1,1,-5.0,4.5,iteration
8,0,1,2,1.77,4.902,iteration
8,0,1,3,3.99,5.872,iteration
8,0,1,4,5.42,6.06,iteration
8,0,1,5,8.84,6.327,iteration
8,0,1,6,18.76,6.5,iteration
8,0,1,7,22.43,6.81,iteration
8,0,1,8,26.69,7.04,iteration
8,0,1,9,45.0,8.1,iteration
