iteration,backup,model,layer,depth,velocity,state_type
2,0,1,1,-5.0,4.5,iteration
2,0,1,2,2.77,4.73,iteration
2,0,1,3,4.08,5.553,iteration
2,0,1,4,5.24,5.833,iteration
2,0,1,5,9.1,6.038,iteration
2,0,1,6,19.89,6.24,iteration
2,0,1,7,21.19,6.51,iteration
2,0,1,8,26.83,6.78,iteration
2,0,1,9,45.0,8.1,iteration
4,0,1,1,-5.0,4.5,iteration
4,0,1,2,2.77,4.718,iteration
4,0,1,3,4.08,5.56,iteration
4,0,1,4,5.24,5.837,iteration
4,0,1,5,9.1,6.062,iteration
4,0,1,6,19.89,6.24,iteration
4,0,1,7,21.19,6.51,iteration
4,0,1,8,26.83,6.78,iteration
4,0,1,9,45.0,8.1,iteration
6,0,1,1,-5.0,4.5,iteration
6,0,1,2,2.77,4.707,iteration
6,0,1,3,4.08,5.567,iteration
6,0,1,4,5.24,5.839,iteration
6,0,1,5,9.1,6.077,iteration
6,0,1,6,19.89,6.24,iteration
6,0,1,7,21.19,6.51,iteration
6,0,1,8,26.83,6.78,iteration
6,0,1,9,45.0,8.1,iteration
8,0,1,1,-5.0,4.5,iteration
8,0,1,2,2.77,4.696,iteration
8,0,1,3,4.08,5.575,iteration
8,0,1,4,5.24,5.843,iteration
8,0,1,5,9.1,6.087,iteration
8,0,1,6,19.89,6.24,iteration
8,0,1,7,21.19,6.51,iteration
8,0,1,8,26.83,6.78,iteration
8,0,1,9,45.0,8.1,iteration
