iteration,backup,model,mean_change,std_change,rms_change,mean_abs_change,min_change,max_change,max_abs_change,n_layers
2,0,1,0.010444444444444444,0.020385785413213304,0.022905603390145975,0.012666666666666666,-0.01,0.058,0.058,9
4,0,1,0.0024444444444444444,0.008970459063084182,0.00929755045398757,0.005111111111111111,-0.012,0.024,0.024,9
6,0,1,0.0016666666666666666,0.006616477747093069,0.00682316316348624,0.0041111111111111105,-0.011,0.015,0.015,9
8,0,1,0.0012222222222222222,0.005244632764980421,0.005385164807134504,0.0034444444444444444,-0.01,0.009,0.01,9
