iteration,backup,model,layer,depth,velocity,state_type
2,0,1,1,-5.0,4.5,iteration
2,0,1,2,1.63,4.644,iteration
2,0,1,3,4.73,5.732,iteration
2,0,1,4,6.16,6.095,iteration
2,0,1,5,10.18,6.417,iteration
2,0,1,6,19.11,6.7,iteration
2,0,1,7,22.93,6.77,iteration
2,0,1,8,26.56,7.02,iteration
2,0,1,9,45.0,8.1,iteration
4,0,1,1,-5.0,4.5,iteration
4,0,1,2,1.63,4.687,iteration
4,0,1,3,4.73,5.786,iteration
4,0,1,4,6.16,6.08,iteration
4,0,1,5,10.18,6.408,iteration
4,0,1,6,19.11,6.7,iteration
4,0,1,7,22.93,6.77,iteration
4,0,1,8,26.56,7.02,iteration
4,0,1,9,45.0,8.1,iteration
6,0,1,1,-5.0,4.5,iteration
6,0,1,2,1.63,4.713,iteration
6,0,1,3,4.73,5.827,iteration
6,0,1,4,6.16,6.063,iteration
6,0,1,5,10.18,6.388,iteration
6,0,1,6,19.11,6.7,iteration
6,0,1,7,22.93,6.77,iteration
6,0,1,8,26.56,7.02,iteration
6,0,1,9,45.0,8.1,iteration
8,0,1,1,-5.0,4.5,iteration
8,0,1,2,1.63,4.741,iteration
8,0,1,3,4.73,5.854,iteration
8,0,1,4,6.16,6.041,iteration
8,0,1,5,10.18,6.359,iteration
8,0,1,6,19.11,6.7,iteration
8,0,1,7,22.93,6.77,iteration
8,0,1,8,26.56,7.02,iteration
8,0,1,9,45.0,8.1,iteration
