iteration,backup,model,mean_change,std_change,rms_change,mean_abs_change,min_change,max_change,max_abs_change,n_layers
2,0,1,0.009111111111111111,0.026129780559713194,0.027672690107356346,0.017333333333333333,-0.037,0.059,0.059,9
4,0,1,0.0014444444444444442,0.018282420889484164,0.018339392937971894,0.011666666666666667,-0.025,0.04,0.04,9
6,0,1,0.0008888888888888891,0.009374248941108644,0.00941629792788369,0.005555555555555556,-0.019,0.017,0.019,9
8,0,1,-0.00033333333333333316,0.004830458915396479,0.004841946348777984,0.003,-0.011,0.007,0.011,9
