iteration,backup,model,mean_change,std_change,rms_change,mean_abs_change,min_change,max_change,max_abs_change,n_layers
2,0,1,0.008111111111111112,0.01821747905748423,0.019941581348194695,0.011444444444444445,-0.015,0.052,0.052,9
4,0,1,0.001888888888888889,0.007263981834969402,0.007505553499465135,0.004555555555555556,-0.012,0.017,0.017,9
6,0,1,0.00044444444444444463,0.006734836649196328,0.006749485577105529,0.004,-0.013,0.014,0.014,9
8,0,1,0.00022222222222222223,0.005006169033808359,0.005011098792790969,0.0026666666666666666,-0.011,0.01,0.011,9
