iteration,backup,attempt,data_variance,mean_squared_residual,rms_residual,step_length,better,accepted,final,status
0,0,0,0.020935,0.014305,0.119602,,True,True,False,accepted
1,0,0,0.002352,0.001607,0.040086,7.506,True,True,False,accepted
2,0,0,0.001494,0.000954,0.03089,1.559,True,True,False,accepted
3,0,0,0.001372,0.000937,0.030617,0.432,True,True,False,accepted
4,0,0,0.001424,0.000909,0.030154,0.817,True,True,False,accepted
5,0,0,0.001319,0.000902,0.030026,0.207,True,True,False,accepted
6,0,0,0.001397,0.000892,0.02987,0.456,True,True,False,accepted
7,0,0,0.001302,0.00089,0.02983,0.107,True,True,False,accepted
8,0,0,0.00139,0.000888,0.029791,0.312,True,True,True,accepted
