iteration,backup,model,layer,depth,velocity,state_type
2,0,1,1,-5.0,4.5,iteration
2,0,1,2,1.18,4.501,iteration
2,0,1,3,3.87,4.617,iteration
2,0,1,4,5.1,5.847,iteration
2,0,1,5,9.57,6.288,iteration
2,0,1,6,12.73,6.443,iteration
2,0,1,7,18.96,6.98,iteration
2,0,1,8,23.69,7.11,iteration
2,0,1,9,26.48,7.2,iteration
2,0,1,10,45.0,8.1,iteration
4,0,1,1,-5.0,4.5,iteration
4,0,1,2,1.18,4.501,iteration
4,0,1,3,3.87,4.527,iteration
4,0,1,4,5.1,5.897,iteration
4,0,1,5,9.57,6.315,iteration
4,0,1,6,12.73,6.571,iteration
4,0,1,7,18.96,6.98,iteration
4,0,1,8,23.69,7.11,iteration
4,0,1,9,26.48,7.2,iteration
4,0,1,10,45.0,8.1,iteration
6,0,1,1,-5.0,4.5,iteration
6,0,1,2,1.18,4.501,iteration
6,0,1,3,3.87,4.502,iteration
6,0,1,4,5.1,5.931,iteration
6,0,1,5,9.57,6.33,iteration
6,0,1,6,12.73,6.528,iteration
6,0,1,7,18.96,6.98,iteration
6,0,1,8,23.69,7.11,iteration
6,0,1,9,26.48,7.2,iteration
6,0,1,10,45.0,8.1,iteration
8,0,1,1,-5.0,4.5,iteration
8,0,1,2,1.18,4.501,iteration
8,0,1,3,3.87,4.502,iteration
8,0,1,4,5.1,5.952,iteration
8,0,1,5,9.57,6.332,iteration
8,0,1,6,12.73,6.538,iteration
8,0,1,7,18.96,6.98,iteration
8,0,1,8,23.69,7.11,iteration
8,0,1,9,26.48,7.2,iteration
8,0,1,10,45.0,8.1,iteration
