iteration,backup,event,origin_time_change,dx,dy,dz,change_type,applied
1,0,1,-0.567,-0.092,-0.614,0.668,iteration,True
1,0,2,-0.605,-0.309,0.383,1.195,iteration,True
1,0,3,-0.548,-0.121,-0.182,1.105,iteration,True
1,0,4,-0.533,-0.609,0.282,1.185,iteration,True
1,0,5,-0.531,0.263,-0.353,1.222,iteration,True
1,0,6,-0.646,0.016,0.014,1.337,iteration,True
1,0,7,-0.527,0.164,0.553,1.364,iteration,True
1,0,8,-0.644,0.438,0.407,2.0,iteration,True
1,0,9,-0.498,0.646,-0.157,0.719,iteration,True
1,0,10,-0.528,0.375,0.205,0.825,iteration,True
1,0,11,-0.575,0.453,0.185,0.795,iteration,True
1,0,12,-0.647,-0.192,-0.288,1.543,iteration,True
1,0,13,-0.506,-0.433,0.524,1.173,iteration,True
1,0,14,-0.622,-0.552,-0.157,1.549,iteration,True
1,0,15,-0.563,-0.027,0.276,1.234,iteration,True
1,0,16,-0.631,0.022,-0.067,1.081,iteration,True
1,0,17,-0.552,0.324,0.07,1.088,iteration,True
1,0,18,-0.551,0.643,-0.47,1.517,iteration,True
1,0,19,-0.558,-0.067,0.49,1.654,iteration,True
1,0,20,-0.623,0.363,0.294,1.947,iteration,True
1,0,21,-0.594,-0.354,-0.332,2.0,iteration,True
1,0,22,-0.686,-0.075,-0.76,1.945,iteration,True
1,0,23,-0.621,0.154,0.354,2.0,iteration,True
1,0,24,-0.584,0.406,-0.454,1.526,iteration,True
1,0,25,-0.587,0.217,-0.296,1.234,iteration,True
1,0,26,-0.654,0.091,-0.634,1.886,iteration,True
1,0,27,-0.665,-0.1,-0.59,1.993,iteration,True
1,0,28,-0.437,-0.179,0.36,2.0,iteration,True
1,0,29,-0.704,0.177,-0.27,2.0,iteration,True
1,0,30,-0.652,-0.547,-0.704,2.0,iteration,True
1,0,31,-0.558,-0.926,0.139,1.913,iteration,True
1,0,32,-0.574,-0.712,-0.161,1.949,iteration,True
1,0,33,-0.671,-0.096,0.098,2.0,iteration,True
1,0,34,-0.602,-0.326,0.472,1.438,iteration,True
1,0,35,-0.689,-0.805,-0.404,2.0,iteration,True
1,0,36,-0.65,-0.342,0.327,2.0,iteration,True
1,0,37,-0.511,0.247,-0.025,0.903,iteration,True
1,0,38,-0.435,0.522,0.138,1.821,iteration,True
1,0,39,-0.557,-0.087,0.2,1.137,iteration,True
1,0,40,-0.613,-0.181,0.207,2.0,iteration,True
1,0,41,-0.544,0.013,0.413,1.261,iteration,True
2,0,1,0.046,0.177,-0.145,-0.135,iteration,True
2,0,2,0.069,0.205,-0.233,-0.09,iteration,True
2,0,3,0.044,0.177,-0.124,-0.04,iteration,True
2,0,4,0.008,0.28,-0.02,0.062,iteration,True
2,0,5,0.06,0.2,-0.147,-0.174,iteration,True
2,0,6,0.047,0.183,-0.132,-0.068,iteration,True
2,0,7,-0.002,0.071,-0.172,0.02,iteration,True
2,0,8,0.043,0.072,-0.055,-0.133,iteration,True
2,0,9,0.028,-0.015,-0.213,-0.02,iteration,True
2,0,10,0.03,0.066,-0.213,0.055,iteration,True
2,0,11,0.031,0.063,-0.256,-0.03,iteration,True
2,0,12,0.06,0.061,-0.177,-0.244,iteration,True
2,0,13,0.011,0.119,-0.176,-0.023,iteration,True
2,0,14,0.021,0.293,0.173,0.027,iteration,True
2,0,15,0.045,0.161,-0.105,-0.06,iteration,True
2,0,16,0.043,0.034,-0.224,-0.055,iteration,True
2,0,17,0.042,0.027,-0.209,-0.159,iteration,True
2,0,18,0.058,0.062,-0.019,-0.258,iteration,True
2,0,19,0.002,0.148,-0.212,0.098,iteration,True
2,0,20,0.04,-0.005,-0.245,-0.135,iteration,True
2,0,21,0.022,0.124,-0.116,-0.01,iteration,True
2,0,22,0.077,0.145,-0.039,-0.377,iteration,True
2,0,23,0.043,0.101,-0.027,-0.086,iteration,True
2,0,24,0.072,0.211,-0.009,-0.102,iteration,True
2,0,25,0.029,0.077,-0.189,0.062,iteration,True
2,0,26,0.063,0.121,-0.155,-0.279,iteration,True
