iteration,backup,model,layer,depth,velocity,state_type
2,0,1,1,-5.0,4.5,iteration
2,0,1,2,2.25,4.62,iteration
2,0,1,3,4.35,5.255,iteration
2,0,1,4,6.46,5.583,iteration
2,0,1,5,8.44,5.77,iteration
2,0,1,6,9.97,6.014,iteration
2,0,1,7,11.95,6.168,iteration
2,0,1,8,15.61,6.395,iteration
2,0,1,9,19.17,6.63,iteration
2,0,1,10,22.75,6.82,iteration
2,0,1,11,27.33,7.14,iteration
2,0,1,12,45.0,8.1,iteration
4,0,1,1,-5.0,4.5,iteration
4,0,1,2,2.25,4.501,iteration
4,0,1,3,4.35,5.296,iteration
4,0,1,4,6.46,5.644,iteration
4,0,1,5,8.44,5.833,iteration
4,0,1,6,9.97,6.054,iteration
4,0,1,7,11.95,6.192,iteration
4,0,1,8,15.61,6.48,iteration
4,0,1,9,19.17,6.63,iteration
4,0,1,10,22.75,6.82,iteration
4,0,1,11,27.33,7.14,iteration
4,0,1,12,45.0,8.1,iteration
6,0,1,1,-5.0,4.5,iteration
6,0,1,2,2.25,4.501,iteration
6,0,1,3,4.35,5.304,iteration
6,0,1,4,6.46,5.716,iteration
6,0,1,5,8.44,5.908,iteration
6,0,1,6,9.97,6.086,iteration
6,0,1,7,11.95,6.22,iteration
6,0,1,8,15.61,6.568,iteration
6,0,1,9,19.17,6.63,iteration
6,0,1,10,22.75,6.82,iteration
6,0,1,11,27.33,7.14,iteration
6,0,1,12,45.0,8.1,iteration
8,0,1,1,-5.0,4.499,iteration
8,0,1,2,2.25,4.5,iteration
8,0,1,3,4.35,5.276,iteration
8,0,1,4,6.46,5.788,iteration
8,0,1,5,8.44,6.004,iteration
8,0,1,6,9.97,6.11,iteration
8,0,1,7,11.95,6.249,iteration
8,0,1,8,15.61,6.64,iteration
8,0,1,9,19.17,6.641,iteration
8,0,1,10,22.75,6.82,iteration
8,0,1,11,27.33,7.14,iteration
8,0,1,12,45.0,8.1,iteration
