iteration,backup,attempt,data_variance,mean_squared_residual,rms_residual,step_length,better,accepted,final,status
0,0,0,0.037671,0.026927,0.164094,,True,True,False,accepted
1,0,0,0.023747,0.016974,0.130284,4.896,True,True,False,accepted
2,0,0,0.003122,0.002079,0.0456,2.802,True,True,False,accepted
3,0,0,0.002852,0.002038,0.045148,0.737,True,True,False,accepted
4,0,0,0.002421,0.001613,0.040157,1.656,True,True,False,accepted
5,0,0,0.002247,0.001606,0.040079,0.24,True,True,False,accepted
6,0,0,0.002315,0.001542,0.039264,1.112,True,True,False,accepted
7,0,0,0.00214,0.001529,0.039107,0.376,True,True,False,accepted
8,0,0,0.002224,0.001481,0.038486,0.949,True,True,True,accepted
