iteration,backup,event,origin_time_change,dx,dy,dz,change_type,applied
1,0,1,-0.27,-0.017,-0.602,-0.389,iteration,True
1,0,2,-0.328,-0.359,0.224,-0.298,iteration,True
1,0,3,-0.251,0.047,-0.181,-0.275,iteration,True
1,0,4,-0.407,0.056,0.563,-0.011,iteration,True
1,0,5,-0.218,0.05,-0.449,-0.173,iteration,True
1,0,6,-0.331,0.087,-0.028,-0.036,iteration,True
1,0,7,-0.417,0.51,0.577,-0.012,iteration,True
1,0,8,-0.467,0.426,0.768,-0.155,iteration,True
1,0,9,-0.239,0.36,-0.248,-0.525,iteration,True
1,0,10,-0.226,0.443,0.17,-0.51,iteration,True
1,0,11,-0.262,0.5,0.07,-0.592,iteration,True
1,0,12,-0.267,-0.398,-0.341,-0.556,iteration,True
1,0,13,-0.388,0.075,0.788,-0.342,iteration,True
1,0,14,-0.467,0.023,0.341,0.154,iteration,True
1,0,15,-0.258,0.044,0.256,-0.171,iteration,True
1,0,16,-0.365,-0.002,-0.14,-0.118,iteration,True
1,0,17,-0.235,0.037,0.035,-0.865,iteration,True
1,0,18,-0.154,0.513,0.028,-0.624,iteration,True
1,0,19,-0.44,0.35,0.562,0.129,iteration,True
1,0,20,-0.356,0.294,0.206,0.314,iteration,True
1,0,21,-0.454,0.177,-0.312,0.795,iteration,True
1,0,22,-0.261,-0.2,-0.477,-0.588,iteration,True
1,0,23,-0.405,0.265,0.773,0.172,iteration,True
1,0,24,-0.249,-0.072,-0.131,-0.819,iteration,True
1,0,25,-0.32,0.251,-0.314,0.008,iteration,True
1,0,26,-0.338,-0.136,-0.747,-0.121,iteration,True
1,0,27,-0.251,-0.296,-0.088,-0.522,iteration,True
1,0,28,-0.119,-0.395,0.931,-0.329,iteration,True
1,0,29,-0.468,-0.125,-0.477,0.428,iteration,True
1,0,30,-0.283,-0.377,-0.069,0.304,iteration,True
1,0,31,-0.293,-0.458,0.428,-0.004,iteration,True
1,0,32,-0.298,-0.35,0.153,-0.079,iteration,True
1,0,33,-0.436,0.122,0.001,-0.479,iteration,True
1,0,34,-0.332,-0.095,0.687,-0.97,iteration,True
1,0,35,-0.334,-0.638,0.32,-0.638,iteration,True
1,0,36,-0.367,-0.001,0.568,0.251,iteration,True
1,0,37,-0.239,0.196,-0.1,-0.5,iteration,True
1,0,38,-0.395,0.237,0.089,0.643,iteration,True
1,0,39,-0.228,0.056,0.139,-0.229,iteration,True
1,0,40,-0.414,0.1,0.363,-0.51,iteration,True
1,0,41,-0.3,0.128,0.435,-0.843,iteration,True
2,0,1,0.062,0.304,-0.233,-0.339,iteration,True
2,0,2,0.104,0.386,-0.321,-0.16,iteration,True
