iteration,backup,model,mean_change,std_change,rms_change,mean_abs_change,min_change,max_change,max_abs_change,n_layers
2,0,1,0.03322222222222223,0.08104563567354132,0.08759058802811585,0.051000000000000004,-0.08,0.187,0.187,9
4,0,1,0.01922222222222222,0.04510673213557614,0.04903173575462235,0.02477777777777778,-0.017,0.128,0.128,9
6,0,1,0.010555555555555556,0.03553124168675321,0.03706600718837799,0.016333333333333335,-0.014,0.109,0.109,9
8,0,1,0.007333333333333334,0.029951813152313687,0.030836486325275272,0.013777777777777778,-0.017,0.09,0.09,9
