iteration,backup,model,layer,depth,velocity,state_type
2,0,1,1,-5.0,4.5,iteration
2,0,1,2,2.44,4.913,iteration
2,0,1,3,4.34,4.914,iteration
2,0,1,4,5.68,5.32,iteration
2,0,1,5,8.0,5.564,iteration
2,0,1,6,10.22,5.565,iteration
2,0,1,7,13.23,5.913,iteration
2,0,1,8,16.44,6.059,iteration
2,0,1,9,19.13,6.388,iteration
2,0,1,10,22.95,6.54,iteration
2,0,1,11,26.87,6.86,iteration
2,0,1,12,45.0,8.1,iteration
4,0,1,1,-5.0,4.499,iteration
4,0,1,2,2.44,4.713,iteration
4,0,1,3,4.34,4.773,iteration
4,0,1,4,5.68,5.432,iteration
4,0,1,5,8.0,5.665,iteration
4,0,1,6,10.22,5.666,iteration
4,0,1,7,13.23,6.015,iteration
4,0,1,8,16.44,6.131,iteration
4,0,1,9,19.13,6.467,iteration
4,0,1,10,22.95,6.54,iteration
4,0,1,11,26.87,6.86,iteration
4,0,1,12,45.0,8.1,iteration
6,0,1,1,-5.0,4.499,iteration
6,0,1,2,2.44,4.513,iteration
6,0,1,3,4.34,4.637,iteration
6,0,1,4,5.68,5.51,iteration
6,0,1,5,8.0,5.775,iteration
6,0,1,6,10.22,5.776,iteration
6,0,1,7,13.23,6.112,iteration
6,0,1,8,16.44,6.177,iteration
6,0,1,9,19.13,6.526,iteration
6,0,1,10,22.95,6.54,iteration
6,0,1,11,26.87,6.86,iteration
6,0,1,12,45.0,8.1,iteration
8,0,1,1,-5.0,4.499,iteration
8,0,1,2,2.44,4.5,iteration
8,0,1,3,4.34,4.501,iteration
8,0,1,4,5.68,5.579,iteration
8,0,1,5,8.0,5.861,iteration
8,0,1,6,10.22,5.862,iteration
8,0,1,7,13.23,6.222,iteration
8,0,1,8,16.44,6.223,iteration
8,0,1,9,19.13,6.581,iteration
8,0,1,10,22.95,6.582,iteration
8,0,1,11,26.87,6.86,iteration
8,0,1,12,45.0,8.1,iteration
