iteration,backup,model,layer,depth,velocity,state_type
2,0,1,1,-5.0,4.5,iteration
2,0,1,2,1.84,4.61,iteration
2,0,1,3,4.85,5.1,iteration
2,0,1,4,5.06,5.553,iteration
2,0,1,5,7.77,5.919,iteration
2,0,1,6,10.48,6.038,iteration
2,0,1,7,12.54,6.216,iteration
2,0,1,8,15.76,6.217,iteration
2,0,1,9,18.82,6.3,iteration
2,0,1,10,23.33,6.51,iteration
2,0,1,11,27.07,6.89,iteration
2,0,1,12,45.0,8.1,iteration
4,0,1,1,-5.0,4.5,iteration
4,0,1,2,1.84,4.501,iteration
4,0,1,3,4.85,5.088,iteration
4,0,1,4,5.06,5.618,iteration
4,0,1,5,7.77,5.982,iteration
4,0,1,6,10.48,6.051,iteration
4,0,1,7,12.54,6.286,iteration
4,0,1,8,15.76,6.287,iteration
4,0,1,9,18.82,6.3,iteration
4,0,1,10,23.33,6.51,iteration
4,0,1,11,27.07,6.89,iteration
4,0,1,12,45.0,8.1,iteration
6,0,1,1,-5.0,4.5,iteration
6,0,1,2,1.84,4.501,iteration
6,0,1,3,4.85,5.074,iteration
6,0,1,4,5.06,5.673,iteration
6,0,1,5,7.77,6.046,iteration
6,0,1,6,10.48,6.047,iteration
6,0,1,7,12.54,6.374,iteration
6,0,1,8,15.76,6.375,iteration
6,0,1,9,18.82,6.376,iteration
6,0,1,10,23.33,6.51,iteration
6,0,1,11,27.07,6.89,iteration
6,0,1,12,45.0,8.1,iteration
8,0,1,1,-5.0,4.5,iteration
8,0,1,2,1.84,4.501,iteration
8,0,1,3,4.85,5.062,iteration
8,0,1,4,5.06,5.723,iteration
8,0,1,5,7.77,6.104,iteration
8,0,1,6,10.48,6.105,iteration
8,0,1,7,12.54,6.447,iteration
8,0,1,8,15.76,6.448,iteration
8,0,1,9,18.82,6.449,iteration
8,0,1,10,23.33,6.51,iteration
8,0,1,11,27.07,6.89,iteration
8,0,1,12,45.0,8.1,iteration
