iteration,backup,attempt,data_variance,mean_squared_residual,rms_residual,step_length,better,accepted,final,status
0,0,0,0.067203,0.048036,0.219171,,True,True,False,accepted
1,0,0,0.036383,0.026006,0.161264,10.152,True,True,False,accepted
2,0,0,0.015017,0.009924,0.099622,1.723,True,True,False,accepted
3,0,0,0.01322,0.009449,0.097207,1.874,True,True,False,accepted
4,0,0,0.007631,0.005043,0.071015,1.141,True,True,False,accepted
5,0,0,0.007023,0.00502,0.070853,0.516,True,True,False,accepted
6,0,0,0.004386,0.002899,0.053839,1.069,True,True,False,accepted
7,0,0,0.004005,0.002863,0.053503,0.608,True,True,False,accepted
8,0,0,0.003013,0.001991,0.044621,0.958,True,True,True,accepted
