iteration,backup,model,layer,depth,velocity,state_type
2,0,1,1,-5.0,4.5,iteration
2,0,1,2,2.52,4.501,iteration
2,0,1,3,3.95,5.082,iteration
2,0,1,4,5.59,5.977,iteration
2,0,1,5,10.36,6.094,iteration
2,0,1,6,12.9,6.47,iteration
2,0,1,7,19.01,6.65,iteration
2,0,1,8,23.12,6.82,iteration
2,0,1,9,26.34,7.09,iteration
2,0,1,10,45.0,8.1,iteration
4,0,1,1,-5.0,4.5,iteration
4,0,1,2,2.52,4.501,iteration
4,0,1,3,3.95,5.149,iteration
4,0,1,4,5.59,5.996,iteration
4,0,1,5,10.36,6.183,iteration
4,0,1,6,12.9,6.499,iteration
4,0,1,7,19.01,6.65,iteration
4,0,1,8,23.12,6.82,iteration
4,0,1,9,26.34,7.09,iteration
4,0,1,10,45.0,8.1,iteration
6,0,1,1,-5.0,4.5,iteration
6,0,1,2,2.52,4.501,iteration
6,0,1,3,3.95,5.234,iteration
6,0,1,4,5.59,6.008,iteration
6,0,1,5,10.36,6.247,iteration
6,0,1,6,12.9,6.539,iteration
6,0,1,7,19.01,6.65,iteration
6,0,1,8,23.12,6.82,iteration
6,0,1,9,26.34,7.09,iteration
6,0,1,10,45.0,8.1,iteration
8,0,1,1,-5.0,4.499,iteration
8,0,1,2,2.52,4.5,iteration
8,0,1,3,3.95,5.311,iteration
8,0,1,4,5.59,6.024,iteration
8,0,1,5,10.36,6.29,iteration
8,0,1,6,12.9,6.557,iteration
8,0,1,7,19.01,6.65,iteration
8,0,1,8,23.12,6.82,iteration
8,0,1,9,26.34,7.09,iteration
8,0,1,10,45.0,8.1,iteration
