iteration,backup,model,layer,depth,velocity,state_type
2,0,1,1,-5.0,4.5,iteration
2,0,1,2,2.2,4.91,iteration
2,0,1,3,4.24,5.45,iteration
2,0,1,4,5.46,6.074,iteration
2,0,1,5,9.98,6.405,iteration
2,0,1,6,19.52,6.73,iteration
2,0,1,7,23.1,6.97,iteration
2,0,1,8,26.41,7.07,iteration
2,0,1,9,45.0,8.1,iteration
4,0,1,1,-5.0,4.5,iteration
4,0,1,2,2.2,4.969,iteration
4,0,1,3,4.24,5.574,iteration
4,0,1,4,5.46,6.047,iteration
4,0,1,5,9.98,6.397,iteration
4,0,1,6,19.52,6.73,iteration
4,0,1,7,23.1,6.97,iteration
4,0,1,8,26.41,7.07,iteration
4,0,1,9,45.0,8.1,iteration
6,0,1,1,-5.0,4.5,iteration
6,0,1,2,2.2,4.984,iteration
6,0,1,3,4.24,5.677,iteration
6,0,1,4,5.46,6.026,iteration
6,0,1,5,9.98,6.375,iteration
6,0,1,6,19.52,6.73,iteration
6,0,1,7,23.1,6.97,iteration
6,0,1,8,26.41,7.07,iteration
6,0,1,9,45.0,8.1,iteration
8,0,1,1,-5.0,4.5,iteration
8,0,1,2,2.2,4.994,iteration
8,0,1,3,4.24,5.762,iteration
8,0,1,4,5.46,6.0,iteration
8,0,1,5,9.98,6.338,iteration
8,0,1,6,19.52,6.73,iteration
8,0,1,7,23.1,6.97,iteration
8,0,1,8,26.41,7.07,iteration
8,0,1,9,45.0,8.1,iteration
