iteration,backup,parameter,mean,std,rms,mean_abs,min,max,n_events
1,0,origin_time,0.06219565217391304,0.01926318810267441,0.06511044129183423,0.06219565217391304,0.022,0.104,46
1,0,x,0.4709130434782609,0.10524006223597976,0.4825293413020511,0.4709130434782609,0.247,0.706,46
1,0,y,-0.8234130434782609,0.15013248874808466,0.8369879356047052,0.8234130434782609,-1.241,-0.476,46
1,0,z,-0.06258695652173912,0.24544799999069639,0.2533018906879437,0.1917173913043478,-0.817,0.414,46
2,0,origin_time,-0.02097826086956522,0.009442017862896225,0.023005197900361183,0.02097826086956522,-0.037,-0.002,46
2,0,x,0.02332608695652174,0.04321988991989789,0.04911278059111807,0.04241304347826087,-0.121,0.094,46
2,0,y,-0.06280434782608695,0.03811231660170479,0.07346383316032928,0.06593478260869565,-0.173,0.059,46
2,0,z,0.060021739130434786,0.09224577028843035,0.11005403811013853,0.08967391304347826,-0.18,0.235,46
3,0,origin_time,-0.0005434782608695652,0.0032417555746923838,0.003286996779141555,0.0021521739130434788,-0.01,0.009,46
3,0,x,0.0011521739130434783,0.011197762570194546,0.01125688195302535,0.006847826086956523,-0.04,0.027,46
3,0,y,-0.006065217391304349,0.008837671771685422,0.010718736135749685,0.007239130434782609,-0.039,0.009,46
3,0,z,0.015652173913043476,0.047138656430330196,0.04966934143172093,0.03613043478260869,-0.128,0.121,46
4,0,origin_time,-0.012304347826086958,0.005571158513573712,0.01350684206647489,0.012478260869565218,-0.021,0.004,46
4,0,x,0.04528260869565218,0.02385250241495799,0.05118062642972564,0.04528260869565218,0.008,0.082,46
4,0,y,-0.04702173913043479,0.009604095888993953,0.0479925265921232,0.04702173913043479,-0.072,-0.017,46
4,0,z,0.031152173913043476,0.04395697866704412,0.05387646901053816,0.042760869565217394,-0.051,0.109,46
5,0,origin_time,-0.0007391304347826087,0.001593939372158553,0.0017569736827110218,0.0012173913043478262,-0.005,0.003,46
5,0,x,0.003130434782608696,0.0026995063610913716,0.004133637202481505,0.0033913043478260877,-0.006,0.01,46
5,0,y,-0.0026304347826086962,0.004018212319644981,0.004802626093222785,0.0036304347826086963,-0.017,0.008,46
5,0,z,0.011130434782608696,0.02581927885670956,0.02811621843581449,0.020913043478260875,-0.057,0.069,46
6,0,origin_time,-0.008043478260869565,0.0026942492843182032,0.008482719006257983,0.008043478260869565,-0.012,-0.003,46
6,0,x,0.03947826086956521,0.011926840629865395,0.04124054568862604,0.03947826086956521,0.021,0.056,46
6,0,y,-0.035565217391304346,0.005822192079012417,0.036038626620553287,0.035565217391304346,-0.049,-0.026,46
6,0,z,0.015978260869565216,0.033494638850986795,0.03711058679371579,0.030065217391304338,-0.073,0.089,46
7,0,origin_time,-0.0005434782608695653,0.0014402071369610336,0.0015393392145304765,0.0008478260869565219,-0.003,0.007,46
7,0,x,0.002717391304347827,0.0016767339302846663,0.003193063133405452,0.002760869565217392,-0.001,0.007,46
7,0,y,-0.0021521739130434788,0.0029263970376434173,0.003632582025765288,0.0028478260869565218,-0.011,0.01,46
7,0,z,0.012499999999999999,0.017584269155672363,0.021574441400396223,0.014065217391304348,-0.007,0.071,46
8,0,origin_time,-0.00641304347826087,0.0022705686603993946,0.006803132270921401,0.006500000000000001,-0.01,0.002,46
8,0,x,0.03589130434782608,0.007498487560167123,0.03666623846917298,0.03589130434782608,0.023,0.047,46
8,0,y,-0.02258695652173913,0.0047391802949112265,0.02307878755009909,0.02258695652173913,-0.031,-0.014,46
8,0,z,0.014173913043478264,0.0268038805982058,0.030320749101678812,0.02547826086956521,-0.043,0.074,46
