iteration,backup,model,layer,depth,velocity,state_type
2,0,1,1,-5.0,4.5,iteration
2,0,1,2,1.47,4.501,iteration
2,0,1,3,3.93,5.718,iteration
2,0,1,4,6.54,6.022,iteration
2,0,1,5,8.89,6.221,iteration
2,0,1,6,18.7,6.52,iteration
2,0,1,7,22.71,6.59,iteration
2,0,1,8,27.25,6.95,iteration
2,0,1,9,45.0,8.1,iteration
4,0,1,1,-5.0,4.5,iteration
4,0,1,2,1.47,4.501,iteration
4,0,1,3,3.93,5.764,iteration
4,0,1,4,6.54,6.074,iteration
4,0,1,5,8.89,6.267,iteration
4,0,1,6,18.7,6.52,iteration
4,0,1,7,22.71,6.59,iteration
4,0,1,8,27.25,6.95,iteration
4,0,1,9,45.0,8.1,iteration
6,0,1,1,-5.0,4.5,iteration
6,0,1,2,1.47,4.501,iteration
6,0,1,3,3.93,5.787,iteration
6,0,1,4,6.54,6.098,iteration
6,0,1,5,8.89,6.271,iteration
6,0,1,6,18.7,6.52,iteration
6,0,1,7,22.71,6.59,iteration
6,0,1,8,27.25,6.95,iteration
6,0,1,9,45.0,8.1,iteration
8,0,1,1,-5.0,4.5,iteration
8,0,1,2,1.47,4.501,iteration
8,0,1,3,3.93,5.785,iteration
8,0,1,4,6.54,6.115,iteration
8,0,1,5,8.89,6.268,iteration
8,0,1,6,18.7,6.52,iteration
8,0,1,7,22.71,6.59,iteration
8,0,1,8,27.25,6.95,iteration
8,0,1,9,45.0,8.1,iteration
