iteration,backup,model,mean_change,std_change,rms_change,mean_abs_change,min_change,max_change,max_abs_change,n_layers
2,0,1,0.008222222222222223,0.02508996159501856,0.02640286179775047,0.014444444444444446,-0.028,0.063,0.063,9
4,0,1,0.01,0.01649915822768611,0.019293061504650377,0.01,0.0,0.045,0.045,9
6,0,1,0.005222222222222222,0.010809232450680275,0.012004628736912739,0.005222222222222222,0.0,0.035,0.035,9
8,0,1,0.005888888888888889,0.008685165442605692,0.010493384159131463,0.005888888888888889,0.0,0.023,0.023,9
