iteration,backup,model,layer,depth,velocity,state_type
2,0,1,1,-5.0,4.5,iteration
2,0,1,2,1.88,4.825,iteration
2,0,1,3,3.76,5.808,iteration
2,0,1,4,5.18,6.031,iteration
2,0,1,5,8.71,6.325,iteration
2,0,1,6,18.9,6.37,iteration
2,0,1,7,22.23,6.7,iteration
2,0,1,8,26.64,6.9,iteration
2,0,1,9,45.0,8.1,iteration
4,0,1,1,-5.0,4.5,iteration
4,0,1,2,1.88,4.833,iteration
4,0,1,3,3.76,5.798,iteration
4,0,1,4,5.18,6.025,iteration
4,0,1,5,8.71,6.317,iteration
4,0,1,6,18.9,6.37,iteration
4,0,1,7,22.23,6.7,iteration
4,0,1,8,26.64,6.9,iteration
4,0,1,9,45.0,8.1,iteration
6,0,1,1,-5.0,4.5,iteration
6,0,1,2,1.88,4.84,iteration
6,0,1,3,3.76,5.797,iteration
6,0,1,4,5.18,6.018,iteration
6,0,1,5,8.71,6.308,iteration
6,0,1,6,18.9,6.37,iteration
6,0,1,7,22.23,6.7,iteration
6,0,1,8,26.64,6.9,iteration
6,0,1,9,45.0,8.1,iteration
8,0,1,1,-5.0,4.5,iteration
8,0,1,2,1.88,4.846,iteration
8,0,1,3,3.76,5.793,iteration
8,0,1,4,5.18,6.017,iteration
8,0,1,5,8.71,6.297,iteration
8,0,1,6,18.9,6.37,iteration
8,0,1,7,22.23,6.7,iteration
8,0,1,8,26.64,6.9,iteration
8,0,1,9,45.0,8.1,iteration
