iteration,backup,parameter,mean,std,rms,mean_abs,min,max,n_events
1,0,origin_time,0.10978260869565219,0.02702085590917268,0.11305904575082418,0.10978260869565219,0.06,0.219,46
1,0,x,0.44341304347826066,0.10652568093860228,0.4560294374556175,0.44341304347826066,0.209,0.733,46
1,0,y,-0.8325434782608696,0.15450407431264085,0.8467586150573924,0.8325434782608696,-1.299,-0.587,46
1,0,z,-0.2419347826086957,0.22654631949587406,0.3314448278568297,0.25084782608695655,-0.887,0.143,46
2,0,origin_time,-0.008608695652173913,0.010113439746993507,0.013281238810736975,0.010130434782608697,-0.033,0.006,46
2,0,x,0.05578260869565216,0.029606045977335408,0.06315233480485379,0.056086956521739124,-0.007,0.142,46
2,0,y,-0.05300000000000001,0.04953874197556635,0.07254713610144606,0.061304347826086965,-0.194,0.145,46
2,0,z,0.0591304347826087,0.08205793517934705,0.10114303259977062,0.07682608695652172,-0.188,0.233,46
3,0,origin_time,-0.0012173913043478262,0.0027259864068551716,0.0029854720695831117,0.001739130434782609,-0.011,0.006,46
3,0,x,0.005369565217391305,0.004483586955204184,0.006995340063835042,0.00541304347826087,-0.001,0.022,46
3,0,y,-0.0046956521739130435,0.008227392120010345,0.009473073969667008,0.006304347826086958,-0.034,0.025,46
3,0,z,0.01991304347826087,0.034511388219313884,0.03984426203848308,0.02708695652173913,-0.083,0.124,46
4,0,origin_time,-0.00491304347826087,0.004889323270309287,0.006931340293252782,0.0052608695652173925,-0.018,0.006,46
4,0,x,0.043717391304347826,0.003893489791937868,0.04389042680605181,0.043717391304347826,0.034,0.052,46
4,0,y,-0.038,0.006021699889999284,0.03847415846467883,0.038,-0.059,-0.029,46
4,0,z,0.048239130434782604,0.04515970923704327,0.06607883960450774,0.05058695652173914,-0.036,0.155,46
5,0,origin_time,-0.0013260869565217392,0.001561135983076412,0.002048329117576822,0.0013695652173913043,-0.007,0.001,46
5,0,x,0.0028478260869565218,0.002620715064255388,0.0038701758189474047,0.003152173913043479,-0.002,0.011,46
5,0,y,-0.002782608695652174,0.002992113136362653,0.004086031347641994,0.003,-0.016,0.003,46
5,0,z,0.01995652173913044,0.020761541077234644,0.028797644831237274,0.02121739130434783,-0.026,0.083,46
6,0,origin_time,-0.0040217391304347835,0.0033653550134762423,0.0052440442408507575,0.00415217391304348,-0.014,0.003,46
6,0,x,0.03645652173913043,0.0035916964729602687,0.03663302145427764,0.03645652173913043,0.027,0.043,46
6,0,y,-0.024913043478260864,0.0037753553645378107,0.025197480895483598,0.024913043478260864,-0.034,-0.018,46
6,0,z,0.04106521739130436,0.03383489462844474,0.05320857237243866,0.04110869565217392,-0.001,0.107,46
7,0,origin_time,-0.001173913043478261,0.001290506267796159,0.0017445567519772938,0.001173913043478261,-0.006,-0.0,46
7,0,x,0.002347826086956522,0.002138847630651973,0.003175996933521682,0.0027391304347826094,-0.003,0.008,46
7,0,y,-0.0015869565217391307,0.0023643740504166325,0.002847577154735919,0.0020652173913043477,-0.011,0.004,46
7,0,z,0.018152173913043478,0.017126089164100213,0.024956048321520916,0.018152173913043478,0.0,0.062,46
8,0,origin_time,-0.004152173913043479,0.002734381666883582,0.00497165880811906,0.004239130434782609,-0.012,0.002,46
8,0,x,0.03195652173913043,0.0030994846818472375,0.03210648045109463,0.03195652173913043,0.024,0.038,46
8,0,y,-0.016630434782608696,0.0028768846046297,0.016877435412021476,0.016630434782608696,-0.023,-0.012,46
8,0,z,0.035086956521739134,0.029217197204324218,0.0456589435974463,0.035217391304347825,-0.002,0.084,46
