iteration,backup,model,layer,depth,velocity,state_type
2,0,1,1,-5.0,4.5,iteration
2,0,1,2,1.65,4.865,iteration
2,0,1,3,3.41,5.735,iteration
2,0,1,4,5.62,6.077,iteration
2,0,1,5,9.78,6.252,iteration
2,0,1,6,18.98,6.4,iteration
2,0,1,7,22.64,6.65,iteration
2,0,1,8,27.02,6.96,iteration
2,0,1,9,45.0,8.1,iteration
4,0,1,1,-5.0,4.5,iteration
4,0,1,2,1.65,4.858,iteration
4,0,1,3,3.41,5.725,iteration
4,0,1,4,5.62,6.073,iteration
4,0,1,5,9.78,6.265,iteration
4,0,1,6,18.98,6.4,iteration
4,0,1,7,22.64,6.65,iteration
4,0,1,8,27.02,6.96,iteration
4,0,1,9,45.0,8.1,iteration
6,0,1,1,-5.0,4.5,iteration
6,0,1,2,1.65,4.849,iteration
6,0,1,3,3.41,5.723,iteration
6,0,1,4,5.62,6.069,iteration
6,0,1,5,9.78,6.27,iteration
6,0,1,6,18.98,6.4,iteration
6,0,1,7,22.64,6.65,iteration
6,0,1,8,27.02,6.96,iteration
6,0,1,9,45.0,8.1,iteration
8,0,1,1,-5.0,4.5,iteration
8,0,1,2,1.65,4.841,iteration
8,0,1,3,3.41,5.721,iteration
8,0,1,4,5.62,6.067,iteration
8,0,1,5,9.78,6.273,iteration
8,0,1,6,18.98,6.4,iteration
8,0,1,7,22.64,6.65,iteration
8,0,1,8,27.02,6.96,iteration
8,0,1,9,45.0,8.1,iteration
