iteration,backup,model,mean_change,std_change,rms_change,mean_abs_change,min_change,max_change,max_abs_change,n_layers
2,0,1,0.02722222222222222,0.06916610887771518,0.07433034373659253,0.037222222222222226,-0.04,0.2,0.2,9
4,0,1,0.014,0.07385872400137382,0.07517387252969686,0.038000000000000006,-0.098,0.2,0.2,9
6,0,1,0.018888888888888886,0.043760571914921165,0.047663170034920856,0.018888888888888886,0.0,0.141,0.141,9
8,0,1,0.01011111111111111,0.03855859738240961,0.0398622628559895,0.016111111111111114,-0.016,0.118,0.118,9
