iteration,backup,model,mean_change,std_change,rms_change,mean_abs_change,min_change,max_change,max_abs_change,n_layers
2,0,1,0.014111111111111114,0.058692124106210074,0.06036463276529469,0.03277777777777778,-0.051,0.164,0.164,9
4,0,1,0.022333333333333334,0.047562823951298586,0.0525452186216786,0.022333333333333334,0.0,0.153,0.153,9
6,0,1,0.012,0.02624245923435277,0.0288559641437722,0.012,0.0,0.085,0.085,9
8,0,1,0.006888888888888889,0.026117020607873687,0.027010286106510527,0.010888888888888889,-0.018,0.079,0.079,9
