iteration,backup,event,origin_time_change,dx,dy,dz,change_type,applied
1,0,1,-0.361,-0.049,-0.59,0.036,iteration,True
1,0,2,-0.37,-0.358,0.247,-0.232,iteration,True
1,0,3,-0.328,-0.019,-0.182,0.187,iteration,True
1,0,4,-0.453,-0.015,0.429,0.539,iteration,True
1,0,5,-0.304,0.137,-0.41,0.286,iteration,True
1,0,6,-0.417,0.059,-0.012,0.409,iteration,True
1,0,7,-0.452,0.402,0.458,0.509,iteration,True
1,0,8,-0.5,0.403,0.434,0.571,iteration,True
1,0,9,-0.297,0.476,-0.203,-0.146,iteration,True
1,0,10,-0.305,0.418,0.187,-0.078,iteration,True
1,0,11,-0.347,0.484,0.115,-0.137,iteration,True
1,0,12,-0.397,-0.317,-0.372,0.267,iteration,True
1,0,13,-0.415,-0.146,0.567,0.178,iteration,True
1,0,14,-0.519,-0.058,0.194,0.694,iteration,True
1,0,15,-0.339,0.016,0.265,0.292,iteration,True
1,0,16,-0.413,0.006,-0.13,0.127,iteration,True
1,0,17,-0.318,0.205,0.042,-0.203,iteration,True
1,0,18,-0.319,0.581,-0.272,0.514,iteration,True
1,0,19,-0.476,0.213,0.43,0.677,iteration,True
1,0,20,-0.4,0.297,0.204,0.568,iteration,True
1,0,21,-0.5,0.031,-0.252,1.406,iteration,True
1,0,22,-0.406,-0.096,-0.776,0.425,iteration,True
1,0,23,-0.46,0.206,0.541,0.846,iteration,True
1,0,24,-0.339,0.198,-0.318,-0.037,iteration,True
1,0,25,-0.37,0.217,-0.286,0.326,iteration,True
1,0,26,-0.408,-0.022,-0.757,0.342,iteration,True
1,0,27,-0.389,-0.164,-0.498,0.429,iteration,True
1,0,28,-0.19,-0.393,0.642,0.438,iteration,True
1,0,29,-0.516,0.012,-0.278,1.007,iteration,True
1,0,30,-0.376,-0.317,-0.4,1.001,iteration,True
1,0,31,-0.341,-0.522,0.411,0.25,iteration,True
1,0,32,-0.342,-0.426,0.14,0.108,iteration,True
1,0,33,-0.49,0.02,0.122,0.569,iteration,True
1,0,34,-0.416,-0.161,0.69,-0.205,iteration,True
1,0,35,-0.427,-0.586,0.05,0.275,iteration,True
1,0,36,-0.405,-0.106,0.558,0.339,iteration,True
1,0,37,-0.302,0.222,-0.063,-0.064,iteration,True
1,0,38,-0.453,0.327,-0.147,1.188,iteration,True
1,0,39,-0.322,-0.002,0.167,0.233,iteration,True
1,0,40,-0.461,0.025,0.325,0.695,iteration,True
1,0,41,-0.379,0.06,0.438,-0.143,iteration,True
2,0,1,0.057,0.304,-0.253,-0.264,iteration,True
2,0,2,0.075,0.347,-0.356,-0.045,iteration,True
2,0,3,0.049,0.292,-0.208,-0.027,iteration,True
2,0,4,0.044,0.268,-0.086,-0.001,iteration,True
2,0,5,0.074,0.376,-0.242,-0.26,iteration,True
2,0,6,0.048,0.305,-0.212,-0.019,iteration,True
2,0,7,0.027,0.121,-0.255,0.133,iteration,True
2,0,8,0.057,0.266,-0.037,-0.117,iteration,True
2,0,9,0.028,0.034,-0.397,-0.086,iteration,True
2,0,10,0.023,0.079,-0.378,0.106,iteration,True
2,0,11,0.019,0.073,-0.435,0.014,iteration,True
2,0,12,0.057,0.263,-0.233,-0.114,iteration,True
2,0,13,0.027,0.159,-0.29,-0.014,iteration,True
2,0,14,0.057,0.329,0.18,-0.012,iteration,True
2,0,15,0.051,0.272,-0.171,-0.041,iteration,True
2,0,16,0.034,0.042,-0.381,-0.032,iteration,True
2,0,17,0.026,0.072,-0.374,0.018,iteration,True
2,0,18,0.041,0.104,-0.265,-0.032,iteration,True
2,0,19,0.031,0.171,-0.3,0.201,iteration,True
2,0,20,0.027,-0.006,-0.441,0.034,iteration,True
2,0,21,0.051,0.056,-0.24,-0.141,iteration,True
2,0,22,0.064,0.284,-0.163,-0.171,iteration,True
2,0,23,0.049,0.264,-0.075,-0.159,iteration,True
2,0,24,0.097,0.442,-0.086,-0.08,iteration,True
2,0,25,0.011,0.117,-0.366,0.268,iteration,True
2,0,26,0.056,0.257,-0.206,-0.046,iteration,True
2,0,27,0.073,0.356,-0.188,-0.087,iteration,True
2,0,28,0.037,0.232,0.009,-0.076,iteration,True
2,0,29,0.051,0.251,-0.464,0.055,iteration,True
2,0,30,0.037,0.27,0.039,0.002,iteration,True
2,0,31,0.031,0.299,-0.117,0.06,iteration,True
2,0,32,0.03,0.274,-0.082,0.018,iteration,True
2,0,33,0.038,0.253,-0.065,-0.09,iteration,True
2,0,34,0.03,0.224,-0.207,-0.189,iteration,True
2,0,35,0.038,0.326,-0.03,-0.067,iteration,True
2,0,36,0.03,0.318,-0.11,0.073,iteration,True
2,0,37,0.028,0.066,-0.381,0.034,iteration,True
2,0,38,0.06,0.095,0.042,0.057,iteration,True
2,0,39,0.015,0.113,-0.337,0.159,iteration,True
2,0,40,0.04,0.35,-0.025,-0.175,iteration,True
2,0,41,0.022,0.106,-0.253,0.138,iteration,True
3,0,1,0.01,0.011,-0.066,-0.146,iteration,True
3,0,2,0.003,0.012,-0.034,-0.076,iteration,True
3,0,3,-0.0,0.015,-0.025,0.005,iteration,True
3,0,4,0.001,0.006,0.012,0.038,iteration,True
3,0,5,0.009,0.025,-0.037,-0.142,iteration,True
3,0,6,-0.002,0.019,-0.023,0.029,iteration,True
3,0,7,0.002,0.013,-0.001,0.079,iteration,True
3,0,8,0.003,0.01,0.026,0.075,iteration,True
3,0,9,0.007,0.017,-0.048,-0.117,iteration,True
3,0,10,-0.001,0.01,-0.039,0.017,iteration,True
3,0,11,0.0,0.009,-0.049,-0.016,iteration,True
3,0,12,0.003,0.005,-0.037,-0.027,iteration,True
3,0,13,0.003,0.001,-0.002,-0.019,iteration,True
3,0,14,-0.001,0.027,0.048,0.09,iteration,True
3,0,15,-0.001,0.018,-0.014,0.008,iteration,True
3,0,16,0.001,0.0,-0.038,-0.008,iteration,True
3,0,17,0.003,0.003,-0.04,-0.048,iteration,True
3,0,18,0.0,0.009,-0.029,0.005,iteration,True
3,0,19,0.002,0.011,-0.012,0.118,iteration,True
3,0,20,-0.003,0.005,-0.028,0.046,iteration,True
3,0,21,0.009,-0.039,-0.05,-0.13,iteration,True
3,0,22,0.002,0.008,-0.03,-0.034,iteration,True
3,0,23,0.001,-0.0,0.01,-0.045,iteration,True
3,0,24,0.008,0.041,-0.023,-0.112,iteration,True
3,0,25,-0.007,0.014,-0.034,0.095,iteration,True
3,0,26,-0.001,0.009,-0.019,0.037,iteration,True
3,0,27,-0.0,0.017,-0.027,-0.001,iteration,True
3,0,28,-0.003,0.006,0.013,0.024,iteration,True
3,0,29,-0.005,0.006,-0.049,0.117,iteration,True
3,0,30,-0.004,0.017,0.022,0.107,iteration,True
3,0,31,-0.003,0.02,-0.006,0.047,iteration,True
3,0,32,-0.001,0.015,-0.007,0.013,iteration,True
3,0,33,0.002,0.004,-0.016,-0.034,iteration,True
3,0,34,0.003,-0.007,-0.041,-0.039,iteration,True
3,0,35,0.003,-0.006,-0.0,-0.041,iteration,True
3,0,36,-0.005,0.03,-0.002,0.063,iteration,True
3,0,37,0.001,0.004,-0.037,-0.024,iteration,True
3,0,38,0.029,0.037,0.083,0.096,iteration,True
3,0,39,-0.005,0.014,-0.04,0.073,iteration,True
3,0,40,0.004,-0.011,-0.026,-0.072,iteration,True
3,0,41,0.0,0.008,-0.014,0.026,iteration,True
4,0,1,0.009,0.223,-0.216,-0.105,iteration,True
4,0,2,0.007,0.215,-0.259,0.013,iteration,True
4,0,3,0.004,0.23,-0.205,-0.007,iteration,True
4,0,4,0.004,0.169,-0.166,-0.26,iteration,True
4,0,5,0.017,0.217,-0.211,-0.11,iteration,True
4,0,6,0.005,0.226,-0.218,-0.011,iteration,True
4,0,7,-0.006,0.164,-0.223,-0.08,iteration,True
4,0,8,0.002,0.223,-0.165,-0.232,iteration,True
4,0,9,-0.002,0.107,-0.255,0.004,iteration,True
4,0,10,-0.006,0.153,-0.268,0.082,iteration,True
4,0,11,-0.008,0.15,-0.302,0.021,iteration,True
4,0,12,0.009,0.231,-0.212,-0.062,iteration,True
4,0,13,-0.016,0.19,-0.186,-0.104,iteration,True
4,0,14,0.003,0.233,-0.105,-0.17,iteration,True
4,0,15,0.005,0.214,-0.207,-0.019,iteration,True
4,0,16,-0.002,0.13,-0.255,-0.009,iteration,True
4,0,17,-0.004,0.132,-0.259,0.042,iteration,True
4,0,18,0.005,0.15,-0.22,0.029,iteration,True
4,0,19,-0.009,0.172,-0.24,-0.067,iteration,True
4,0,20,-0.007,0.107,-0.29,0.034,iteration,True
4,0,21,-0.01,0.199,-0.216,-0.11,iteration,True
4,0,22,0.011,0.218,-0.193,-0.05,iteration,True
4,0,23,-0.002,0.192,-0.149,-0.319,iteration,True
4,0,24,0.019,0.191,-0.171,0.059,iteration,True
4,0,25,-0.011,0.157,-0.252,0.163,iteration,True
4,0,26,0.005,0.192,-0.199,0.012,iteration,True
4,0,27,0.013,0.239,-0.204,-0.046,iteration,True
4,0,28,-0.006,0.232,-0.125,-0.164,iteration,True
4,0,29,0.014,0.198,-0.234,-0.091,iteration,True
4,0,30,-0.003,0.235,-0.135,-0.163,iteration,True
4,0,31,-0.009,0.244,-0.167,-0.069,iteration,True
4,0,32,-0.01,0.234,-0.147,-0.073,iteration,True
4,0,33,-0.004,0.194,-0.157,-0.114,iteration,True
4,0,34,-0.01,0.188,-0.184,-0.192,iteration,True
4,0,35,-0.006,0.25,-0.134,-0.134,iteration,True
4,0,36,-0.008,0.243,-0.176,-0.055,iteration,True
4,0,37,-0.005,0.131,-0.265,0.087,iteration,True
4,0,38,-0.007,0.084,-0.161,0.025,iteration,True
4,0,39,-0.007,0.179,-0.278,0.102,iteration,True
4,0,40,-0.004,0.212,-0.156,-0.247,iteration,True
4,0,41,-0.014,0.169,-0.2,0.011,iteration,True
5,0,1,0.04,0.013,-0.033,-0.101,iteration,True
5,0,2,0.039,0.013,-0.029,-0.027,iteration,True
5,0,3,0.037,0.014,-0.021,-0.047,iteration,True
5,0,4,0.04,-0.008,-0.019,-0.095,iteration,True
5,0,5,0.041,0.012,-0.021,-0.107,iteration,True
5,0,6,0.037,0.014,-0.024,-0.049,iteration,True
5,0,7,0.044,-0.035,-0.025,-0.096,iteration,True
5,0,8,0.033,-0.007,-0.006,-0.057,iteration,True
5,0,9,0.038,0.006,-0.022,-0.051,iteration,True
5,0,10,0.035,0.012,-0.029,-0.019,iteration,True
5,0,11,0.035,0.012,-0.039,-0.029,iteration,True
5,0,12,0.039,0.011,-0.024,-0.071,iteration,True
5,0,13,0.043,-0.006,-0.018,-0.022,iteration,True
5,0,14,0.042,-0.027,-0.026,-0.103,iteration,True
5,0,15,0.037,0.017,-0.025,-0.054,iteration,True
5,0,16,0.039,0.006,-0.02,-0.072,iteration,True
5,0,17,0.037,0.007,-0.023,-0.039,iteration,True
5,0,18,0.037,0.006,-0.018,-0.056,iteration,True
5,0,19,0.045,-0.039,-0.018,-0.157,iteration,True
5,0,20,0.038,0.007,-0.022,-0.046,iteration,True
5,0,21,0.047,-0.012,0.027,0.03,iteration,True
5,0,22,0.038,0.01,-0.015,-0.076,iteration,True
5,0,23,0.031,0.005,-0.022,-0.069,iteration,True
5,0,24,0.036,0.008,-0.02,-0.024,iteration,True
5,0,25,0.033,0.013,-0.015,0.002,iteration,True
5,0,26,0.038,0.015,-0.009,-0.053,iteration,True
5,0,27,0.038,0.014,-0.02,-0.072,iteration,True
5,0,28,0.039,0.009,-0.008,-0.095,iteration,True
5,0,29,0.041,0.02,-0.02,-0.049,iteration,True
5,0,30,0.038,0.016,-0.02,-0.078,iteration,True
5,0,31,0.038,0.014,-0.015,-0.067,iteration,True
5,0,32,0.039,0.014,-0.015,-0.069,iteration,True
5,0,33,0.04,-0.002,-0.019,-0.06,iteration,True
5,0,34,0.043,-0.034,-0.033,-0.117,iteration,True
5,0,35,0.039,0.012,-0.014,-0.089,iteration,True
5,0,36,0.038,0.015,-0.016,-0.064,iteration,True
5,0,37,0.036,0.008,-0.018,-0.036,iteration,True
5,0,38,0.044,0.011,-0.006,-0.042,iteration,True
5,0,39,0.035,0.018,-0.038,-0.015,iteration,True
5,0,40,0.045,-0.014,-0.006,-0.129,iteration,True
5,0,41,0.038,0.009,-0.015,-0.014,iteration,True
6,0,1,-0.014,0.144,-0.16,0.002,iteration,True
6,0,2,-0.016,0.125,-0.149,0.02,iteration,True
6,0,3,-0.016,0.149,-0.157,0.008,iteration,True
6,0,4,-0.016,0.134,-0.111,-0.213,iteration,True
6,0,5,-0.013,0.129,-0.149,0.031,iteration,True
6,0,6,-0.016,0.147,-0.163,0.013,iteration,True
6,0,7,-0.014,0.132,-0.129,-0.211,iteration,True
6,0,8,-0.02,0.146,-0.127,-0.068,iteration,True
6,0,9,-0.014,0.124,-0.142,0.051,iteration,True
6,0,10,-0.017,0.144,-0.159,0.036,iteration,True
6,0,11,-0.018,0.145,-0.172,0.005,iteration,True
6,0,12,-0.014,0.152,-0.164,-0.015,iteration,True
6,0,13,-0.027,0.141,-0.095,-0.097,iteration,True
6,0,14,-0.015,0.115,-0.135,-0.165,iteration,True
6,0,15,-0.016,0.144,-0.159,0.005,iteration,True
6,0,16,-0.015,0.131,-0.147,0.025,iteration,True
6,0,17,-0.015,0.127,-0.153,0.031,iteration,True
6,0,18,-0.015,0.142,-0.151,0.067,iteration,True
6,0,19,-0.018,0.111,-0.125,-0.196,iteration,True
6,0,20,-0.018,0.129,-0.153,0.046,iteration,True
6,0,21,-0.016,0.151,-0.135,-0.06,iteration,True
6,0,22,-0.015,0.144,-0.162,0.027,iteration,True
6,0,23,-0.024,0.13,-0.082,-0.094,iteration,True
6,0,24,-0.017,0.091,-0.166,0.168,iteration,True
6,0,25,-0.016,0.132,-0.156,0.073,iteration,True
6,0,26,-0.015,0.128,-0.152,0.056,iteration,True
6,0,27,-0.015,0.143,-0.159,0.003,iteration,True
6,0,28,-0.025,0.144,-0.117,-0.039,iteration,True
6,0,29,-0.009,0.127,-0.13,-0.014,iteration,True
6,0,30,-0.014,0.157,-0.168,-0.257,iteration,True
6,0,31,-0.018,0.149,-0.129,-0.12,iteration,True
6,0,32,-0.018,0.148,-0.125,-0.118,iteration,True
6,0,33,-0.018,0.131,-0.133,-0.087,iteration,True
6,0,34,-0.018,0.103,-0.117,-0.198,iteration,True
6,0,35,-0.016,0.135,-0.132,-0.137,iteration,True
6,0,36,-0.017,0.149,-0.138,-0.101,iteration,True
6,0,37,-0.016,0.129,-0.16,0.081,iteration,True
6,0,38,-0.009,0.1,-0.11,-0.049,iteration,True
6,0,39,-0.017,0.155,-0.182,0.054,iteration,True
6,0,40,-0.017,0.121,-0.115,-0.192,iteration,True
6,0,41,-0.022,0.142,-0.125,-0.06,iteration,True
7,0,1,0.025,0.01,-0.021,-0.034,iteration,True
7,0,2,0.025,0.008,-0.017,-0.007,iteration,True
7,0,3,0.025,0.009,-0.016,-0.025,iteration,True
7,0,4,0.02,0.016,-0.01,0.082,iteration,True
7,0,5,0.024,0.005,-0.013,-0.016,iteration,True
7,0,6,0.024,0.01,-0.018,-0.022,iteration,True
7,0,7,0.023,0.01,-0.009,0.002,iteration,True
7,0,8,0.027,0.006,-0.013,-0.022,iteration,True
7,0,9,0.024,0.004,-0.01,-0.004,iteration,True
7,0,10,0.024,0.01,-0.017,-0.017,iteration,True
7,0,11,0.024,0.01,-0.022,-0.02,iteration,True
7,0,12,0.025,0.007,-0.019,-0.037,iteration,True
7,0,13,0.028,-0.004,-0.004,-0.03,iteration,True
7,0,14,0.027,0.007,-0.001,-0.043,iteration,True
7,0,15,0.024,0.012,-0.019,-0.027,iteration,True
7,0,16,0.025,0.008,-0.01,-0.014,iteration,True
7,0,17,0.025,0.007,-0.013,-0.025,iteration,True
7,0,18,0.024,0.006,-0.009,-0.021,iteration,True
7,0,19,0.028,-0.004,-0.002,-0.094,iteration,True
7,0,20,0.025,0.008,-0.01,-0.016,iteration,True
7,0,21,0.027,0.003,0.006,-0.02,iteration,True
7,0,22,0.025,0.007,-0.01,-0.03,iteration,True
7,0,23,0.028,-0.003,-0.005,-0.005,iteration,True
7,0,24,0.02,-0.007,-0.016,0.055,iteration,True
7,0,25,0.023,0.01,-0.009,-0.007,iteration,True
7,0,26,0.025,0.009,-0.006,-0.025,iteration,True
7,0,27,0.025,0.009,-0.014,-0.036,iteration,True
7,0,28,0.025,0.006,-0.011,-0.018,iteration,True
7,0,29,0.026,0.008,-0.002,-0.026,iteration,True
7,0,30,0.026,0.012,-0.027,-0.118,iteration,True
7,0,31,0.027,0.004,-0.008,-0.069,iteration,True
7,0,32,0.027,0.005,-0.009,-0.069,iteration,True
7,0,33,0.027,0.003,-0.006,-0.049,iteration,True
7,0,34,0.027,-0.011,-0.016,-0.076,iteration,True
7,0,35,0.026,0.004,-0.01,-0.07,iteration,True
7,0,36,0.027,0.006,-0.011,-0.061,iteration,True
7,0,37,0.024,0.008,-0.009,-0.013,iteration,True
7,0,38,0.022,0.006,-0.015,-0.053,iteration,True
7,0,39,0.024,0.014,-0.025,-0.013,iteration,True
7,0,40,0.027,-0.003,-0.008,-0.068,iteration,True
7,0,41,0.025,0.007,-0.008,-0.021,iteration,True
8,0,1,-0.021,0.114,-0.105,0.02,iteration,True
8,0,2,-0.021,0.104,-0.093,0.035,iteration,True
8,0,3,-0.021,0.113,-0.105,0.009,iteration,True
8,0,4,-0.026,0.099,-0.069,-0.042,iteration,True
8,0,5,-0.021,0.11,-0.095,0.068,iteration,True
8,0,6,-0.022,0.115,-0.106,0.017,iteration,True
8,0,7,-0.026,0.108,-0.084,-0.033,iteration,True
8,0,8,-0.024,0.104,-0.084,-0.024,iteration,True
8,0,9,-0.02,0.107,-0.09,0.071,iteration,True
8,0,10,-0.021,0.114,-0.104,0.027,iteration,True
8,0,11,-0.023,0.115,-0.108,0.008,iteration,True
8,0,12,-0.02,0.114,-0.111,-0.006,iteration,True
8,0,13,-0.028,0.095,-0.057,-0.045,iteration,True
8,0,14,-0.022,0.096,-0.068,-0.087,iteration,True
8,0,15,-0.021,0.11,-0.103,0.01,iteration,True
8,0,16,-0.02,0.107,-0.096,0.031,iteration,True
8,0,17,-0.021,0.109,-0.098,0.04,iteration,True
8,0,18,-0.022,0.118,-0.1,0.062,iteration,True
8,0,19,-0.024,0.092,-0.071,-0.12,iteration,True
8,0,20,-0.022,0.107,-0.098,0.049,iteration,True
8,0,21,-0.022,0.106,-0.089,-0.021,iteration,True
8,0,22,-0.021,0.115,-0.106,0.03,iteration,True
8,0,23,-0.027,0.093,-0.059,-0.046,iteration,True
8,0,24,-0.024,0.087,-0.114,0.184,iteration,True
8,0,25,-0.022,0.11,-0.101,0.057,iteration,True
