iteration,backup,model,layer,depth,velocity,state_type
2,0,1,1,-5.0,4.5,iteration
2,0,1,2,1.55,4.501,iteration
2,0,1,3,4.48,5.51,iteration
2,0,1,4,6.22,6.03,iteration
2,0,1,5,9.35,6.286,iteration
2,0,1,6,19.34,6.54,iteration
2,0,1,7,23.0,6.87,iteration
2,0,1,8,27.58,7.16,iteration
2,0,1,9,45.0,8.1,iteration
4,0,1,1,-5.0,4.5,iteration
4,0,1,2,1.55,4.501,iteration
4,0,1,3,4.48,5.648,iteration
4,0,1,4,6.22,6.06,iteration
4,0,1,5,9.35,6.324,iteration
4,0,1,6,19.34,6.54,iteration
4,0,1,7,23.0,6.87,iteration
4,0,1,8,27.58,7.16,iteration
4,0,1,9,45.0,8.1,iteration
6,0,1,1,-5.0,4.5,iteration
6,0,1,2,1.55,4.501,iteration
6,0,1,3,4.48,5.72,iteration
6,0,1,4,6.22,6.077,iteration
6,0,1,5,9.35,6.336,iteration
6,0,1,6,19.34,6.54,iteration
6,0,1,7,23.0,6.87,iteration
6,0,1,8,27.58,7.16,iteration
6,0,1,9,45.0,8.1,iteration
8,0,1,1,-5.0,4.5,iteration
8,0,1,2,1.55,4.501,iteration
8,0,1,3,4.48,5.741,iteration
8,0,1,4,6.22,6.079,iteration
8,0,1,5,9.35,6.333,iteration
8,0,1,6,19.34,6.54,iteration
8,0,1,7,23.0,6.87,iteration
8,0,1,8,27.58,7.16,iteration
8,0,1,9,45.0,8.1,iteration
