iteration,backup,parameter,mean,std,rms,mean_abs,min,max,n_events
1,0,origin_time,-0.018282608695652177,0.02513845403869491,0.031083687879238413,0.026586956521739123,-0.065,0.032,46
1,0,x,0.4136086956521739,0.07466402377400219,0.4202937895867811,0.4136086956521739,0.234,0.563,46
1,0,y,-0.8254565217391303,0.12533653940348294,0.8349177907981745,0.8254565217391303,-1.206,-0.577,46
1,0,z,0.33004347826086955,0.1716805623853358,0.37202541988885424,0.341,-0.14,0.679,46
2,0,origin_time,-0.01839130434782609,0.009347118274516869,0.0206302858839177,0.018956521739130438,-0.039,0.012,46
2,0,x,0.08223913043478262,0.035657296821760914,0.08963658511625901,0.08302173913043479,-0.013,0.162,46
2,0,y,-0.09067391304347824,0.04570845909144365,0.10154320134371593,0.09328260869565218,-0.24,0.051,46
2,0,z,-0.018869565217391308,0.1022761837837929,0.10400229930568634,0.0801304347826087,-0.265,0.199,46
3,0,origin_time,-0.0009130434782608695,0.0035498076307739477,0.0036653489068157828,0.001956521739130435,-0.015,0.007,46
3,0,x,0.005391304347826088,0.006716230376676324,0.008612427825153502,0.006391304347826089,-0.019,0.025,46
3,0,y,-0.009043478260869566,0.010174470441810055,0.013612653959683503,0.010217391304347827,-0.049,0.018,46
3,0,z,0.003543478260869566,0.04390439540328266,0.04404715852257718,0.02806521739130435,-0.123,0.128,46
4,0,origin_time,-0.00708695652173913,0.0076919666930379575,0.010459029799547668,0.008086956521739132,-0.018,0.009,46
4,0,x,0.07569565217391304,0.01666142324576953,0.07750764338185426,0.07569565217391304,0.043,0.102,46
4,0,y,-0.045500000000000006,0.010910206629374725,0.04678977034241195,0.045500000000000006,-0.069,-0.027,46
4,0,z,-0.0013043478260869568,0.0400450124806407,0.040066249485397144,0.024260869565217395,-0.156,0.086,46
5,0,origin_time,0.00026086956521739134,0.0013422042643854897,0.0013673204516101206,0.0006956521739130435,-0.005,0.005,46
5,0,x,0.005456521739130436,0.004377345442056479,0.0069953400638350415,0.005500000000000001,-0.001,0.022,46
5,0,y,-0.003956521739130435,0.004378586836447351,0.005901363143928845,0.005043478260869565,-0.016,0.011,46
5,0,z,-0.005347826086956522,0.02127788951542478,0.02193964051863559,0.011608695652173914,-0.093,0.056,46
6,0,origin_time,-0.005282608695652174,0.0022999342474368874,0.005761566815885506,0.005282608695652174,-0.009,0.0,46
6,0,x,0.05073913043478259,0.005482917275734879,0.05103451517483472,0.05073913043478259,0.04,0.061,46
6,0,y,-0.024043478260869566,0.006887154147362132,0.025010432605823415,0.024043478260869566,-0.035,-0.007,46
6,0,z,0.005869565217391306,0.02361153798247629,0.02433015663203035,0.018086956521739132,-0.057,0.059,46
7,0,origin_time,-0.00036956521739130437,0.0007330311000037984,0.0008209220690651829,0.0004565217391304348,-0.003,0.002,46
7,0,x,0.002565217391304348,0.00124502791854577,0.0028513917273164514,0.0026086956521739137,-0.001,0.006,46
7,0,y,-0.0020434782608695656,0.002595619401147704,0.003303489591062892,0.0021304347826086962,-0.015,0.001,46
7,0,z,0.0007826086956521746,0.02228756042541323,0.022301296511345627,0.009782608695652175,-0.13,0.034,46
8,0,origin_time,-0.004478260869565218,0.0009495795507757198,0.004577829369813867,0.004478260869565218,-0.007,-0.001,46
8,0,x,0.03782608695652174,0.0030094369531603834,0.03794561325393742,0.03782608695652174,0.033,0.043,46
8,0,y,-0.013086956521739133,0.004277474300263414,0.013768268496485108,0.013086956521739133,-0.02,-0.004,46
8,0,z,0.009217391304347827,0.02732804980671298,0.0288406416138,0.021434782608695656,-0.022,0.132,46
