iteration,backup,model,layer,depth,velocity,state_type
2,0,1,1,-5.0,4.5,iteration
2,0,1,2,2.22,4.755,iteration
2,0,1,3,4.34,5.821,iteration
2,0,1,4,6.01,5.952,iteration
2,0,1,5,9.21,6.207,iteration
2,0,1,6,19.94,6.3,iteration
2,0,1,7,22.2,6.73,iteration
2,0,1,8,26.55,6.99,iteration
2,0,1,9,45.0,8.1,iteration
4,0,1,1,-5.0,4.5,iteration
4,0,1,2,2.22,4.754,iteration
4,0,1,3,4.34,5.802,iteration
4,0,1,4,6.01,5.995,iteration
4,0,1,5,9.21,6.203,iteration
4,0,1,6,19.94,6.3,iteration
4,0,1,7,22.2,6.73,iteration
4,0,1,8,26.55,6.99,iteration
4,0,1,9,45.0,8.1,iteration
6,0,1,1,-5.0,4.5,iteration
6,0,1,2,2.22,4.754,iteration
6,0,1,3,4.34,5.796,iteration
6,0,1,4,6.01,6.004,iteration
6,0,1,5,9.21,6.202,iteration
6,0,1,6,19.94,6.3,iteration
6,0,1,7,22.2,6.73,iteration
6,0,1,8,26.55,6.99,iteration
6,0,1,9,45.0,8.1,iteration
8,0,1,1,-5.0,4.5,iteration
8,0,1,2,2.22,4.755,iteration
8,0,1,3,4.34,5.799,iteration
8,0,1,4,6.01,6.004,iteration
8,0,1,5,9.21,6.201,iteration
8,0,1,6,19.94,6.3,iteration
8,0,1,7,22.2,6.73,iteration
8,0,1,8,26.55,6.99,iteration
8,0,1,9,45.0,8.1,iteration
