iteration,backup,model,layer,depth,velocity,state_type
2,0,1,1,-5.0,4.5,iteration
2,0,1,2,2.31,4.589,iteration
2,0,1,3,4.25,4.99,iteration
2,0,1,4,6.76,5.685,iteration
2,0,1,5,9.71,6.03,iteration
2,0,1,6,13.42,6.324,iteration
2,0,1,7,19.43,6.55,iteration
2,0,1,8,22.9,6.73,iteration
2,0,1,9,26.16,6.95,iteration
2,0,1,10,45.0,8.1,iteration
4,0,1,1,-5.0,4.5,iteration
4,0,1,2,2.31,4.501,iteration
4,0,1,3,4.25,4.884,iteration
4,0,1,4,6.76,5.792,iteration
4,0,1,5,9.71,6.11,iteration
4,0,1,6,13.42,6.41,iteration
4,0,1,7,19.43,6.55,iteration
4,0,1,8,22.9,6.73,iteration
4,0,1,9,26.16,6.95,iteration
4,0,1,10,45.0,8.1,iteration
6,0,1,1,-5.0,4.499,iteration
6,0,1,2,2.31,4.5,iteration
6,0,1,3,4.25,4.694,iteration
6,0,1,4,6.76,5.886,iteration
6,0,1,5,9.71,6.202,iteration
6,0,1,6,13.42,6.511,iteration
6,0,1,7,19.43,6.55,iteration
6,0,1,8,22.9,6.73,iteration
6,0,1,9,26.16,6.95,iteration
6,0,1,10,45.0,8.1,iteration
8,0,1,1,-5.0,4.499,iteration
8,0,1,2,2.31,4.5,iteration
8,0,1,3,4.25,4.514,iteration
8,0,1,4,6.76,5.966,iteration
8,0,1,5,9.71,6.288,iteration
8,0,1,6,13.42,6.606,iteration
8,0,1,7,19.43,6.607,iteration
8,0,1,8,22.9,6.73,iteration
8,0,1,9,26.16,6.95,iteration
8,0,1,10,45.0,8.1,iteration
