iteration,backup,event,origin_time_change,dx,dy,dz,change_type,applied
1,0,1,-0.685,-0.104,-0.583,1.071,iteration,True
1,0,2,-0.676,-0.267,0.403,1.093,iteration,True
1,0,3,-0.633,-0.143,-0.188,1.252,iteration,True
1,0,4,-0.713,-0.393,0.506,2.0,iteration,True
1,0,5,-0.621,0.283,-0.35,1.426,iteration,True
1,0,6,-0.733,0.003,0.013,1.498,iteration,True
1,0,7,-0.689,0.168,0.467,2.0,iteration,True
1,0,8,-0.805,0.393,0.315,2.0,iteration,True
1,0,9,-0.583,0.666,-0.162,0.906,iteration,True
1,0,10,-0.615,0.366,0.201,0.993,iteration,True
1,0,11,-0.663,0.443,0.195,0.97,iteration,True
1,0,12,-0.754,-0.389,-0.386,1.745,iteration,True
1,0,13,-0.663,-0.388,0.485,2.0,iteration,True
1,0,14,-0.798,-0.368,0.22,2.0,iteration,True
1,0,15,-0.649,-0.042,0.275,1.38,iteration,True
1,0,16,-0.711,-0.005,-0.138,1.261,iteration,True
1,0,17,-0.647,0.344,0.075,1.453,iteration,True
1,0,18,-0.685,0.591,-0.148,2.0,iteration,True
1,0,19,-0.723,0.075,0.507,2.0,iteration,True
1,0,20,-0.685,0.356,0.274,1.972,iteration,True
1,0,21,-0.706,-0.48,-0.484,2.0,iteration,True
1,0,22,-0.778,-0.071,-0.676,2.0,iteration,True
1,0,23,-0.779,0.262,0.382,2.0,iteration,True
1,0,24,-0.677,0.413,-0.455,1.854,iteration,True
1,0,25,-0.648,0.191,-0.36,1.253,iteration,True
1,0,26,-0.771,0.099,-0.66,2.0,iteration,True
1,0,27,-0.76,-0.088,-0.495,2.0,iteration,True
1,0,28,-0.528,-0.056,0.475,2.0,iteration,True
1,0,29,-0.861,0.034,-0.183,2.0,iteration,True
1,0,30,-0.716,-0.523,-0.848,2.0,iteration,True
1,0,31,-0.618,-0.947,0.134,1.819,iteration,True
1,0,32,-0.631,-0.826,-0.134,1.79,iteration,True
1,0,33,-0.802,0.062,0.124,2.0,iteration,True
1,0,34,-0.702,-0.167,0.569,1.56,iteration,True
1,0,35,-0.744,-0.177,-0.07,1.771,iteration,True
1,0,36,-0.704,-0.474,0.346,1.901,iteration,True
1,0,37,-0.596,0.251,-0.035,1.099,iteration,True
1,0,38,-0.534,0.537,0.14,2.0,iteration,True
1,0,39,-0.646,-0.1,0.194,1.326,iteration,True
1,0,40,-0.734,0.085,0.204,2.0,iteration,True
1,0,41,-0.653,0.147,0.51,1.444,iteration,True
2,0,1,0.107,0.32,-0.216,-0.286,iteration,True
2,0,2,0.111,0.301,-0.357,0.044,iteration,True
2,0,3,0.091,0.331,-0.182,-0.088,iteration,True
2,0,4,0.087,0.347,-0.108,-0.086,iteration,True
2,0,5,0.116,0.323,-0.217,-0.254,iteration,True
2,0,6,0.092,0.326,-0.189,-0.086,iteration,True
2,0,7,0.06,0.135,-0.213,-0.005,iteration,True
2,0,8,0.124,0.173,-0.014,0.007,iteration,True
2,0,9,0.062,-0.008,-0.325,-0.022,iteration,True
2,0,10,0.07,0.134,-0.322,0.033,iteration,True
2,0,11,0.067,0.133,-0.395,-0.033,iteration,True
2,0,12,0.121,0.224,-0.207,-0.409,iteration,True
2,0,13,0.076,0.148,-0.248,-0.207,iteration,True
2,0,14,0.107,0.372,0.142,-0.047,iteration,True
2,0,15,0.094,0.294,-0.145,-0.103,iteration,True
2,0,16,0.083,0.096,-0.302,-0.09,iteration,True
2,0,17,0.082,0.071,-0.318,-0.259,iteration,True
2,0,18,0.132,0.129,-0.202,-0.507,iteration,True
2,0,19,0.071,0.171,-0.303,0.181,iteration,True
2,0,20,0.063,-0.002,-0.399,-0.147,iteration,True
