iteration,backup,parameter,mean,std,rms,mean_abs,min,max,n_events
1,0,origin_time,-0.35453658536585364,0.05853624999903931,0.35933644809124116,0.35453658536585364,-0.46,-0.175,41
1,0,x,0.02758536585365853,0.2818927296071219,0.28323923353701225,0.22129268292682927,-0.56,0.583,41
1,0,y,0.04056097560975609,0.3778941036838868,0.38006466073743744,0.32636585365853654,-0.774,0.639,41
1,0,z,0.23734146341463414,0.36748855032810024,0.4374686330218988,0.35304878048780486,-0.572,1.256,41
2,0,origin_time,0.06634146341463414,0.024483553221422386,0.07071516206826839,0.06634146341463414,0.026,0.139,41
2,0,x,0.27587804878048783,0.1494957695986748,0.31377967258385187,0.27660975609756094,-0.015,0.576,41
2,0,y,-0.28019512195121954,0.1894330719718509,0.3382221091560267,0.2914146341463415,-0.633,0.143,41
2,0,z,-0.04395121951219512,0.16142353792453493,0.16729993512456282,0.1342439024390244,-0.362,0.328,41
3,0,origin_time,0.00224390243902439,0.0055161867697066545,0.005955116676786975,0.0042439024390243905,-0.008,0.018,41
3,0,x,0.009658536585365854,0.015264512896125399,0.018063573370926067,0.014585365853658536,-0.036,0.049,41
3,0,y,-0.028487804878048778,0.024138949348910043,0.037339575552475475,0.03146341463414634,-0.07,0.026,41
3,0,z,-0.03848780487804878,0.09140291983146942,0.09917562643134038,0.0768780487804878,-0.223,0.229,41
4,0,origin_time,-0.0016097560975609757,0.00565632841691709,0.0058809323966237306,0.004780487804878049,-0.018,0.008,41
4,0,x,0.15560975609756098,0.015412820208183185,0.15637119689863666,0.15560975609756098,0.11,0.179,41
4,0,y,-0.1832439024390244,0.023105041671129447,0.18469480428996188,0.1832439024390244,-0.228,-0.136,41
4,0,z,-0.06195121951219512,0.07033749692818579,0.09373002226165708,0.07604878048780488,-0.203,0.08,41
5,0,origin_time,0.004536585365853658,0.0015157315061745703,0.004783100331426031,0.004536585365853658,0.002,0.01,41
5,0,x,0.00526829268292683,0.006160552676521025,0.008106005000810863,0.00678048780487805,-0.027,0.015,41
5,0,y,-0.016170731707317074,0.011860782763261761,0.020054194865596505,0.01748780487804878,-0.055,0.025,41
5,0,z,-0.029634146341463417,0.04813180891208345,0.056523036529689256,0.03636585365853658,-0.226,0.1,41
6,0,origin_time,-0.009439024390243902,0.0025475840347355103,0.009776776864266593,0.009439024390243902,-0.017,-0.003,41
6,0,x,0.11241463414634147,0.013648864171015625,0.11324019367439564,0.11241463414634147,0.072,0.132,41
6,0,y,-0.11900000000000001,0.017164910321392984,0.12023158547711771,0.11900000000000001,-0.155,-0.081,41
6,0,z,-0.037853658536585365,0.07374860427802395,0.0828960559831466,0.06297560975609756,-0.158,0.175,41
7,0,origin_time,0.007487804878048782,0.0011918821193044502,0.0075820712788820955,0.007487804878048782,0.003,0.01,41
7,0,x,0.0024878048780487805,0.006829355400141335,0.0072683745289220565,0.005463414634146342,-0.028,0.01,41
7,0,y,-0.009585365853658536,0.006016139308827902,0.01131694175701666,0.010170731707317074,-0.024,0.007,41
7,0,z,-0.016341463414634147,0.038929961974317834,0.04222067462575247,0.02741463414634146,-0.12,0.136,41
8,0,origin_time,-0.014219512195121953,0.0019445006271214388,0.01435185039484796,0.014219512195121953,-0.019,-0.007,41
8,0,x,0.09117073170731707,0.01639438101097132,0.09263302893018499,0.09117073170731707,0.048,0.115,41
8,0,y,-0.0791219512195122,0.011916774653569728,0.08001432798522293,0.0791219512195122,-0.106,-0.053,41
8,0,z,-0.02119512195121951,0.05756363160470084,0.06134170586190752,0.04719512195121951,-0.146,0.171,41
